succ-ACP	SUCC-ACP	(apo-[acyl carrier protein])	(EG50003-MONOMER)			(acpP)	(EG50003)	
succinate dehydrogenase	SUCC-DEHASE							((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
succinate dehydrogenase flavoprotein	SDH-FLAVO					(sdhA)	(EG10931)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
succinate dehydrogenase iron-sulfur protein	SDH-FE-S					(sdhB)	(EG10932)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
succinate dehydrogenase membrane protein	SDH-MEMB2					(sdhD)	(EG10934)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
succinate dehydrogenase membrane protein	SDH-MEMB1					(sdhC)	(EG10933)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
succinate semialdehyde reductase	EG11847-MONOMER					(yihU)	(EG11847)	
succinate semialdehyde reductase	CPLX0-7794							
succinate-semialdehyde dehydrogenase (NADP<sup>+</sup>)	CPLX0-7688							
succinyl-CoA synthetase	SUCCCOASYN							
succinyl-CoA synthetase, &alpha; subunit	SUCCCOASYN-ALPHA					(sucD)	(EG10982)	((cytosol, CCO-CYTOSOL))
succinyl-CoA synthetase, &beta; subunit	SUCCCOASYN-BETA					(sucC)	(EG10981)	((cytosol, CCO-CYTOSOL))
succinylarginine dihydrolase	CPLX0-7947							
succinylglutamate desuccinylase	SUCCGLUDESUCC-MONOMER					(astE)	(G6940)	
succinylornithine transaminase	SUCCORNTRANSAM-MONOMER					(astC)	(G6944)	
succinylornithine transaminase	SUCCORNTRANSAM-CPLX							
SufB component of SufBCD Fe-S cluster scaffold complex	G6909-MONOMER					(sufB)	(G6909)	((cytosol, CCO-CYTOSOL))
SufBC<sub>2</sub>D Fe-S cluster scaffold complex	CPLX0-1341							
SufC component of SufBCD Fe-S cluster scaffold complex	G6908-MONOMER					(sufC)	(G6908)	((cytosol, CCO-CYTOSOL))
SufD component of SufBCD Fe-S cluster scaffold complex	G6907-MONOMER					(sufD)	(G6907)	((cytosol, CCO-CYTOSOL))
SufE homodimer	CPLX0-1342							((cytosol, CCO-CYTOSOL))
sugar / lactose efflux transporter SetA	B0070-MONOMER					(setA)	(EG11754)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
sugar / lactose efflux transporter SetB	B2170-MONOMER					(setB)	(EG12034)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
sugar phosphatase	EG11470-MONOMER					(yigL)	(EG11470)	
sugar phosphatase	EG11195-MONOMER					(yidA)	(EG11195)	
sugar phosphatase	G7187-MONOMER					(yfbT)	(G7187)	
sugar phosphatase	G6425-MONOMER					(ybiV)	(G6425)	
SugE SMR transporter	SUGE-MONOMER					(sugE)	(EG11616)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
sulfate / thiosulfate / selenate / selenite ABC transporter CysAUWSbp	ABC-70-CPLX							((membrane, CCO-MEMBRANE))
sulfate / thiosulfate / selenite / selenate  ABC transporter  CysAUWCysP	ABC-7-CPLX							
sulfate / thiosulfate ABC transporter - ATP binding subunit	CYSA-MONOMER					(cysA)	(EG10183)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
sulfate / thiosulfate ABC transporter - membrane subunit	CYST-MONOMER					(cysU)	(EG10197)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
sulfate / thiosulfate ABC transporter - membrane subunit	CYSW-MONOMER					(cysW)	(EG10198)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
sulfate / thiosulfate ABC transporter - periplasmic binding protein CysP	CYSP-MONOMER					(cysP)	(EG10195)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
sulfate / thiosulfate ABC transporter - periplasmic binding protein Sbp	SBP-MONOMER					(sbp)	(EG10929)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
sulfate adenylyltransferase	SULFATE-ADENYLYLTRANS-CPLX							
sulfate adenylyltransferase	CPLX0-7428							
sulfite reductase	SULFITE-REDUCT-CPLX							
sulfite reductase, flavoprotein subunit	ALPHACOMP-MONOMER					(cysJ)	(EG10191)	
sulfite reductase, flavoprotein subunit complex	CPLX0-7841							
sulfite reductase, hemoprotein subunit	BETACOMP-MONOMER					(cysI)	(EG10190)	
sulfur acceptor that activates SufS cysteine desulfurase	G6905-MONOMER					(sufE)	(G6905)	((cytosol, CCO-CYTOSOL))
sulfur carrier protein ThiS adenylyltransferase	THIF-MONOMER					(thiF)	(EG11587)	
sulfur transfer protein	EG12876-MONOMER					(tusE)	(EG12876)	((cytosol, CCO-CYTOSOL))
sulfur transfer protein	EG12216-MONOMER					(tusA)	(EG12216)	((cytosol, CCO-CYTOSOL))
sulfur transfer protein complex	CPLX-3942							
sulfur transfer protein complex, TusB subunit	G7712-MONOMER					(tusB)	(G7712)	((cytosol, CCO-CYTOSOL))
sulfur transfer protein complex, TusC subunit	G7713-MONOMER					(tusC)	(G7713)	((cytosol, CCO-CYTOSOL))
sulfur transfer protein complex, TusD subunit	G7714-MONOMER					(tusD)	(G7714)	((cytosol, CCO-CYTOSOL))
superoxide dismutase (Cu-Zn)	G6886-MONOMER					(sodC)	(G6886)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
superoxide dismutase (Fe)	SUPEROX-DISMUTFE-CPLX							
superoxide dismutase (Mn)	SUPEROX-DISMUTMN-CPLX							((cytosol, CCO-CYTOSOL))
tagatose-1,6-bisphosphate aldolase 1	CPLX0-240							
tagatose-1,6-bisphosphate aldolase 2	CPLX0-241							
tail-specific protease	EG10760-MONOMER					(prc)	(EG10760)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
Tap<SUP>gln</SUP>	TAP-GLN	(chemotaxis signaling complex - dipeptide sensing)	(TAP-CPLX)					
Tap<SUP>glu-Me</SUP>	TAP-GLUME	(chemotaxis signaling complex - dipeptide sensing)	(TAP-CPLX)					
Tap<SUP>glu</SUP>	TAP-GLU	(chemotaxis signaling complex - dipeptide sensing)	(TAP-CPLX)					
Tar<SUP>gln</SUP>	TAR-GLN	(chemotaxis signaling complex - aspartate sensing)	(TAR-CPLX)					
Tar<SUP>glu-Me</SUP>	TAR-GLUME	(chemotaxis signaling complex - aspartate sensing)	(TAR-CPLX)					
Tar<SUP>glu</SUP>	TAR-GLU	(chemotaxis signaling complex - aspartate sensing)	(TAR-CPLX)					
tartrate:succinate antiporter	YGJE-MONOMER					(ttdT)	(EG12393)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
tartronate semialdehyde reductase	TSA-REDUCT-MONOMER					(garR)	(EG11176)	
tartronate semialdehyde reductase 2	G6278-MONOMER					(glxR)	(G6278)	
tartronate semialdehyde reductase 2	CPLX0-7616							
TatA	TATA					(tatA)	(G7806)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TatABCE protein export complex	TATABCE-CPLX							((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TatB	G7808-MONOMER					(tatB)	(G7808)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TatC	EG11479-MONOMER					(tatC)	(EG11479)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TatE	EG11305-MONOMER					(tatE)	(EG11305)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
taurine ABC transporter	ABC-64-CPLX							
taurine ABC transporter - ATP binding subunit	TAUB-MONOMER					(tauB)	(G6218)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
taurine ABC transporter - membrane subunit	TAUC-MONOMER					(tauC)	(G6219)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
taurine ABC transporter - periplasmic binding protein	TAUA-MONOMER					(tauA)	(G6217)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
taurine dioxygenase	CPLX0-227							((cytosol, CCO-CYTOSOL))
taurine dioxygenase monomer	MONOMER0-147					(tauD)	(EG12423)	((cytosol, CCO-CYTOSOL))
TdcA DNA-binding transcriptional activator	PD00268					(tdcA)	(EG10989)	((cytosol, CCO-CYTOSOL))
TdcB	THREDEHYDCAT-MONOMER					(tdcB)	(EG10990)	
TdcR DNA-binding transcriptional activator	PD03292					(tdcR)	(EG10992)	((cytosol, CCO-CYTOSOL))
Tdh	THREODEHYD-MONOMER					(tdh)	(EG10993)	((cytosol, CCO-CYTOSOL))
tellurite methyltransferase	EG11884-MONOMER					(tehB)	(EG11884)	((cytosol, CCO-CYTOSOL))
tellurite methyltransferase	CPLX0-7913							
tellurite resistance protein / ethidium efflux transporter	TEHA-MONOMER					(tehA)	(EG11883)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TesA	THIOESTERI-MONOMER					(tesA)	(EG11542)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
TesB	THIOESTERII-MONOMER					(tesB)	(EG10995)	
tetraacyldisaccharide 4'-kinase	TETRAACYLDISACC4KIN-MONOMER					(lpxK)	(EG11409)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
tetrahydrodipicolinate succinylase	CPLX0-3181							
tetrahydrodipicolinate succinylase subunit	MONOMER0-2001					(dapD)	(EG10207)	((cytosol, CCO-CYTOSOL))
tetrahydrothiophene 1-oxide reductase	THTOREDUCT-MONOMER							((membrane, CCO-MEMBRANE))
ThDP adenylyl transferase	MONOMER0-2838							
The Colicin A Import System	CPLX0-2221							
The Tol-Pal Cell Envelope Complex	CPLX0-2201							
thiamin ABC transporter	ABC-32-CPLX							
thiamin ABC transporter - ATP binding subunit	SFUC-MONOMER					(thiQ)	(EG11572)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
thiamin ABC transporter - membrane subunit	SFUB-MONOMER					(thiP)	(EG11573)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
thiamin ABC transporter - periplasmic binding protein	SFUA-MONOMER					(tbpA)	(EG11574)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
thiamin biosynthesis protein ThiC	THIC-MONOMER					(thiC)	(EG11585)	
thiamin kinase	THIKIN-MONOMER					(thiK)	(G6566)	
thiamin monophosphate kinase	THI-P-KIN-MONOMER					(thiL)	(G6234)	
thiamine phosphate synthase	THIE-MONOMER					(thiE)	(EG11586)	
thiazole synthase	THIG-MONOMER					(thiG)	(EG11589)	((cytosol, CCO-CYTOSOL))
thiazole synthase	CPLX0-3949							
thiazole synthase	CPLX-8029							
ThiD	HMP-P-KIN-MONOMER					(thiD)	(G7135)	
ThiI	THII-MONOMER					(thiI)	(G6238)	((cytosol, CCO-CYTOSOL))
thioesterase II	THIOESTERII-CPLX							
thioesterase III	G6244-MONOMER					(fadM)	(G6244)	
thiol peroxidase	EG10108-MONOMER					(bcp)	(EG10108)	((cytosol, CCO-CYTOSOL))
thioredoxin 1	RED-THIOREDOXIN-MONOMER			(oxidized thioredoxin)	(OX-THIOREDOXIN-MONOMER)	(trxA)	(EG11031)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
thioredoxin reductase	THIOREDOXIN-REDUCT-NADPH-CPLX							
thioredoxin reductase monomer	THIOREDOXIN-REDUCT-NADPH-MONOMER					(trxB)	(EG11032)	((cytosol, CCO-CYTOSOL))
thioredoxin/glutathione peroxidase	BTUE-MONOMER					(btuE)	(EG10129)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
thiosulfate sulfurtransferase	EG10780-MONOMER					(pspE)	(EG10780)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
thiosulfate sulfurtransferase	CPLX0-242							((cytosol, CCO-CYTOSOL))
ThiS protein	THIS-MONOMER			(ThiS-COSH ThiS-COAMP)	(THIS-COSH-MONOMER THIS-COAMP-MONOMER)	(thiS)	(G1)	
ThiS-COAMP	THIS-COAMP-MONOMER	(ThiS protein)	(THIS-MONOMER)			(thiS)	(G1)	
ThiS-COSH	THIS-COSH-MONOMER	(ThiS protein)	(THIS-MONOMER)			(thiS)	(G1)	
thr operon leader peptide	EG11277-MONOMER					(thrL)	(EG11277)	
ThrA	ASPKINIHOMOSERDEHYDROGI-MONOMER					(thrA)	(EG10998)	
ThrB	HOMOSERKIN-MONOMER					(thrB)	(EG10999)	((cytosol, CCO-CYTOSOL))
threonine / homoserine efflux transporter	EG12134-MONOMER					(rhtA)	(EG12134)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
threonine deaminase	THREDEHYDSYN-CPLX							
threonine dehydrogenase	THREODEHYD-CPLX							
threonine synthase	THRESYN-MONOMER					(thrC)	(EG11000)	((cytosol, CCO-CYTOSOL))
threonyl-tRNA synthetase	THRS-MONOMER					(thrS)	(EG11001)	((cytosol, CCO-CYTOSOL))
threonyl-tRNA synthetase	THRS-CPLX							
thymidine kinase / deoxyuridine kinase	TDK-MONOMER					(tdk)	(EG10994)	((cytosol, CCO-CYTOSOL))
thymidine phosphorylase / uracil phosphorylase	DEOA-CPLX							
thymidylate synthase	THYMIDYLATESYN-MONOMER					(thyA)	(EG11002)	((cytosol, CCO-CYTOSOL))
thymidylate synthase	THYMIDYLATESYN-CPLX							
tna operon leader peptide	EG11276-MONOMER					(tnaC)	(EG11276)	
TnaA	TRYPTOPHAN-MONOMER					(tnaA)	(EG11005)	((membrane, CCO-MEMBRANE) (cytosol, CCO-CYTOSOL))
TolA	EG11007-MONOMER					(tolA)	(EG11007)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TolB	EG11008-MONOMER					(tolB)	(EG11008)	((membrane, CCO-MEMBRANE) (periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
TolC monomer	EG11009-MONOMER					(tolC)	(EG11009)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
TolC outer membrane channel	CPLX0-7964							
TolQ	EG11010-MONOMER					(tolQ)	(EG11010)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TolR	EG11011-MONOMER					(tolR)	(EG11011)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TonB energy transducing system	CPLX0-1923							((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TonB energy transducing system - ExbB subunit	EG10271-MONOMER					(exbB)	(EG10271)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
tonB energy transducing system - ExbD subunit	EG10272-MONOMER					(exbD)	(EG10272)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TonB energy transducing system - TonB subunit	EG11012-MONOMER					(tonB)	(EG11012)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
topoisomerase IV	CPLX0-2424							
topoisomerase IV subunit A	EG10686-MONOMER					(parC)	(EG10686)	((bacterial nucleoid, CCO-BAC-NUCLEOID) (cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
topoisomerase IV subunit B	EG10687-MONOMER					(parE)	(EG10687)	((bacterial nucleoid, CCO-BAC-NUCLEOID) (cytosol, CCO-CYTOSOL))
TorC trimethylamine N-oxide reductase, cytochrome c-type subunit	EG11815-MONOMER					(torC)	(EG11815)	((cell wall (sensu Gram-negative Bacteria), CCO-CW-BAC-NEG) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TorR	TORR-MONOMER					(torR)	(EG12615)	((cytosol, CCO-CYTOSOL))
TorR transcriptional dual regulator	TORR-CPLX			(TorR-TorI TorR-Phosphorylated DNA-binding transcriptional dual regulator)	(CPLX0-2821 PHOSPHO-TORR)			((cytosol, CCO-CYTOSOL))
TorR-Phosphorylated DNA-binding transcriptional dual regulator	PHOSPHO-TORR	(TorR transcriptional dual regulator)	(TORR-CPLX)					
TorR-TorI	CPLX0-2821	(TorR transcriptional dual regulator)	(TORR-CPLX)					
TorS monomer	TORS-MONOMER			(TorS sensory histidine kinase - his850 phosphorylated TorS sensory histidine kinase - asp723 phosphorylated TorS sensory histidine kinase - his443 phosphorylated)	(PHOSPHO-TORS850 PHOSPHO-TORASP PHOSPHO-TORS)	(torS)	(G6514)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TorS sensory histidine kinase	TORS-CPLX							((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TorS sensory histidine kinase - asp723 phosphorylated	PHOSPHO-TORASP	(TorS monomer)	(TORS-MONOMER)			(torS)	(G6514)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TorS sensory histidine kinase - his443 phosphorylated	PHOSPHO-TORS	(TorS monomer)	(TORS-MONOMER)			(torS)	(G6514)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TorS sensory histidine kinase - his850 phosphorylated	PHOSPHO-TORS850	(TorS monomer)	(TORS-MONOMER)			(torS)	(G6514)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
TorT-TMAO	BOUND-TORT	(periplasmic sensory protein associated with the TorRS two-component regulatory system)	(TORT-MONOMER)			(torT)	(G6515)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
toxic peptide IbsA	MONOMER0-2859					(ibsA)	(G0-10633)	
toxic peptide IbsC	MONOMER0-2857					(ibsC)	(G0-10631)	
toxic peptide IbsE	MONOMER0-2855					(ibsE)	(G0-10629)	
toxic peptide ShoB	MONOMER0-2860					(shoB)	(G0-10634)	((membrane, CCO-MEMBRANE))
toxic peptide TisB	MONOMER0-1922					(tisB)	(G0-9962)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
toxin of the CptA-CptB toxin-antitoxin system	G7509-MONOMER					(cptA)	(G7509)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
toxin of the HicA-HicB toxin-antitoxin system	MONOMER0-2673					(hicA)	(G0-10451)	
toxin of the YafQ-DinJ toxin-antitoxin system	G6109-MONOMER					(yafQ)	(G6109)	
toxin of the YkfI-YafW toxin-antitoxin pair	G6120-MONOMER					(ykfI)	(G6120)	
toxin of the YoeB-YefM toxin-antitoxin pair	MONOMER0-1041					(yoeB)	(G0-9121)	
toxin-antitoxin biofilm protein	G7883-MONOMER					(tabA)	(G7883)	
toxin-like protein of the SOS response	G7940-MONOMER					(symE)	(G7940)	((cytosol, CCO-CYTOSOL))
trans-&Delta;<sup>3</sup>-cis-&Delta;<sup>5</sup>-dodecenoyl-ACP	TRANS-DELTA3-CIS-DELTA5-DODECENOYL-ACP	(apo-[acyl carrier protein])	(EG50003-MONOMER)			(acpP)	(EG50003)	
trans-2-enoyl-CoA reductase (NADPH)	TRANSENOYLCOARED-CPLX							
transaldolase A	TRANSALDOLA-MONOMER					(talA)	(EG11797)	((cytosol, CCO-CYTOSOL))
transaldolase B	TRANSALDOLB-MONOMER					(talB)	(EG11556)	
transaldolase B	TRANSALDOLB-CPLX							
transcription antitermination protein NusB	EG10666-MONOMER					(nusB)	(EG10666)	((cytosol, CCO-CYTOSOL))
transcription antiterminator and regulator of RNA stability	EG12179-MONOMER					(cspE)	(EG12179)	((cytosol, CCO-CYTOSOL))
transcription elongation factor GreA	EG10415-MONOMER					(greA)	(EG10415)	((cytosol, CCO-CYTOSOL))
transcription elongation factor GreB	EG11578-MONOMER					(greB)	(EG11578)	((cytosol, CCO-CYTOSOL))
transcription termination factor NusG	EG10667-MONOMER					(nusG)	(EG10667)	((cytosol, CCO-CYTOSOL))
transcription termination factor Rho	CPLX0-2441							
transcription termination factor Rho monomer;  polarity suppressor	EG10845-MONOMER					(rho)	(EG10845)	((membrane, CCO-MEMBRANE))
transcription termination/antitermination L factor	EG10665-MONOMER					(nusA)	(EG10665)	((cytosol, CCO-CYTOSOL))
transcription-repair coupling factor	EG11619-MONOMER					(mfd)	(EG11619)	((cytosol, CCO-CYTOSOL))
transcriptional coactivator for CRP	G6494-MONOMER					(sxy)	(G6494)	
transcriptional dual regulator HU-&alpha; (HU-2)	EG10466-MONOMER					(hupA)	(EG10466)	((cytosol, CCO-CYTOSOL) (membrane, CCO-MEMBRANE))
transcriptional dual regulator HU-&beta;, NS1 (HU-1)	EG10467-MONOMER					(hupB)	(EG10467)	((cytosol, CCO-CYTOSOL))
transketolase I	TRANSKETOI-MONOMER					(tktA)	(EG11427)	
transketolase I	TRANSKETOI-CPLX							
transketolase II	TRANSKETOII-MONOMER					(tktB)	(EG12100)	
transketolase II	CPLX0-1261							
translation initiation factor	EG11128-MONOMER					(yciH)	(EG11128)	((cytosol, CCO-CYTOSOL))
translation-dependent mRNA interferase, toxin of the HigB-HigA toxin-antitoxin system	G7602-MONOMER					(higB)	(G7602)	
translocation and assembly module	CPLX0-7976							((outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
translocation and assembly module - TamA subunit	G7874-MONOMER					(tamA)	(G7874)	((outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
translocation and assembly module - TamB subunit	G7875-MONOMER					(tamB)	(G7875)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
transmembrane component of cytoskeleton	EG10015-MONOMER					(rodZ)	(EG10015)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (cell wall (sensu Gram-negative Bacteria), CCO-CW-BAC-NEG))
transport of pyridoxal	MONOMER0-2799							
transport of pyridoxamine	MONOMER0-2798							
transposase of IS30	G6131-MONOMER					(insI-1)	(G6131)	
transposase of IS30	G6725-MONOMER					(insI-2)	(G6725)	
transthyretin-related protein	CPLX0-3961							
trehalose PTS permease	CPLX-168							
trehalose PTS permease - TreB subunit	TREB-MONOMER					(treB)	(EG12127)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
trehalose-6-phosphate hydrolase	TRE6PHYDRO-MONOMER					(treC)	(EG11402)	((cytosol, CCO-CYTOSOL))
trehalose-6-phosphate phosphatase	TREHALOSEPHOSPHASYN-MONOMER					(otsB)	(EG11752)	((cytosol, CCO-CYTOSOL))
trehalose-6-phosphate synthase	TREHALOSE6PSYN-MONOMER					(otsA)	(EG11751)	((cytosol, CCO-CYTOSOL))
TreR DNA-binding transcriptional repressor	CPLX0-7854							
TreR transcriptional repressor	EG12202-MONOMER					(treR)	(EG12202)	((cytosol, CCO-CYTOSOL))
TreR-trehalose 6-phosphate	CPLX0-8056							
Trg<SUP>gln</SUP>	TRG-GLN	(chemotaxis signaling complex - ribose/galactose/glucose sensing)	(TRG-CPLX)					
Trg<SUP>glu-Me</SUP>	TRG-GLUME	(chemotaxis signaling complex - ribose/galactose/glucose sensing)	(TRG-CPLX)					
Trg<SUP>glu</SUP>	TRG-GLU	(chemotaxis signaling complex - ribose/galactose/glucose sensing)	(TRG-CPLX)					
trigger factor; a molecular chaperone involved in cell division	EG11003-MONOMER					(tig)	(EG11003)	((membrane, CCO-MEMBRANE) (cytosol, CCO-CYTOSOL))
trimer complex of formate dehydrogenase-N &alpha;, &beta; and &gamma; subunits	ALPHA-SUBUNIT-CPLX							
trimethylamine N-oxide reductase I	TMAOREDUCTI-CPLX							
trimethylamine N-oxide reductase II	TMAOREDUCTII-MONOMER							((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
trimethylamine N-oxide reductase III	CPLX-63							
trimethylamine N-oxide reductase III, <I>c</I>-type cytochrome subunit	G7023-MONOMER					(torY)	(G7023)	((cell wall (sensu Gram-negative Bacteria), CCO-CW-BAC-NEG) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
