# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 13, 2021, 11:35:18
"id"	"common_name"	"synonyms"	"type"	"left_end_pos"	"right_end_pos"	"direction"
"REP129A"	"REP129a"	[]	"rep-element"	1816186	1816219	"+"
"REP130A"	"REP130a"	[]	"rep-element"	1823332	1823365	"+"
"REP132"	"REP132"	[]	"rep-element"	1852563	1852598	"-"
"REP134"	"REP134"	[]	"rep-element"	1868893	1868931	"-"
"REP135A"	"REP135a"	[]	"rep-element"	1929924	1929959	"+"
"REP135B"	"REP135b"	[]	"rep-element"	1929974	1930007	"-"
"REP138A"	"REP138a"	[]	"rep-element"	1944220	1944253	"+"
"REP138B"	"REP138b"	[]	"rep-element"	1944269	1944305	"-"
"REP139A"	"REP139a"	[]	"rep-element"	1954430	1954463	"+"
"REP13A"	"REP13a"	[]	"rep-element"	173505	173540	"+"
"REP13B"	"REP13b"	[]	"rep-element"	173556	173589	"-"
"REP140A"	"REP140a"	[]	"rep-element"	1966323	1966356	"+"
"REP140B"	"REP140b"	[]	"rep-element"	1966350	1966385	"-"
"REP141A"	"REP141a"	[]	"rep-element"	2001969	2002002	"+"
"REP142"	"REP142"	[]	"rep-element"	2041153	2041186	"+"
"REP144A"	"REP144a"	[]	"rep-element"	2118467	2118502	"+"
"REP144B"	"REP144b"	[]	"rep-element"	2118522	2118555	"-"
"REP144C"	"REP144c"	[]	"rep-element"	2118563	2118598	"+"
"REP144D"	"REP144d"	[]	"rep-element"	2118618	2118652	"-"
"REP145"	"REP145"	[]	"rep-element"	2133433	2133466	"+"
"REP146"	"REP146"	[]	"rep-element"	2139703	2139739	"+"
"REP147A"	"REP147a"	[]	"rep-element"	2146601	2146636	"+"
"REP147B"	"REP147b"	[]	"rep-element"	2146651	2146684	"-"
"REP149A"	"REP149a"	[]	"rep-element"	2165018	2165051	"-"
"REP149B"	"REP149b"	[]	"rep-element"	2165062	2165097	"+"
"REP15"	"REP15"	[]	"rep-element"	213633	213669	"-"
"REP150"	"REP150"	[]	"rep-element"	2169651	2169684	"+"
"REP151A"	"REP151a"	[]	"rep-element"	2177409	2177444	"-"
"REP151B"	"REP151b"	[]	"rep-element"	2177452	2177485	"+"
"REP152"	"REP152"	[]	"rep-element"	2219626	2219659	"+"
"REP154A"	"REP154a"	[]	"rep-element"	2226386	2226419	"-"
"REP154B"	"REP154b"	[]	"rep-element"	2226434	2226469	"+"
"REP155"	"REP155"	[]	"rep-element"	2232737	2232770	"+"
"REP156A"	"REP156a"	[]	"rep-element"	2236535	2236568	"+"
"REP156B"	"REP156b"	[]	"rep-element"	2236601	2236636	"-"
"REP156C"	"REP156c"	[]	"rep-element"	2236651	2236684	"+"
"REP157A"	"REP157a"	[]	"rep-element"	2252797	2252833	"+"
"REP158"	"REP158"	[]	"rep-element"	2256039	2256075	"+"
"REP159"	"REP159"	[]	"rep-element"	2282888	2282921	"-"
"REP160C"	"REP160c"	[]	"rep-element"	2291266	2291299	"-"
"REP161A"	"REP161a"	[]	"rep-element"	2304418	2304451	"-"
"REP161B"	"REP161b"	[]	"rep-element"	2304472	2304507	"+"
"REP161C"	"REP161c"	[]	"rep-element"	2304531	2304564	"-"
"REP161D"	"REP161d"	[]	"rep-element"	2304585	2304620	"+"
"REP161E"	"REP161e"	[]	"rep-element"	2304644	2304677	"-"
"REP161F"	"REP161f"	[]	"rep-element"	2304698	2304733	"+"
"REP161G"	"REP161g"	[]	"rep-element"	2304757	2304790	"-"
"REP161H"	"REP161h"	[]	"rep-element"	2304811	2304846	"+"
"REP161I"	"REP161i"	[]	"rep-element"	2304870	2304903	"-"
"REP161J"	"REP161j"	[]	"rep-element"	2304924	2304959	"+"
"REP161K"	"REP161k"	[]	"rep-element"	2304983	2305016	"-"
"REP161L"	"REP161l"	[]	"rep-element"	2305037	2305072	"+"
"REP162A"	"REP162a"	[]	"rep-element"	2316835	2316870	"-"
"REP162B"	"REP162b"	[]	"rep-element"	2316884	2316917	"+"
"REP162C"	"REP162c"	[]	"rep-element"	2316949	2316984	"-"
"REP162D"	"REP162d"	[]	"rep-element"	2316998	2317031	"+"
"REP163A"	"REP163a"	[]	"rep-element"	2340314	2340350	"+"
"REP163B"	"REP163b"	[]	"rep-element"	2340362	2340395	"-"
"REP164A"	"REP164a"	[]	"rep-element"	2347161	2347194	"+"
"REP164B"	"REP164b"	[]	"rep-element"	2347205	2347240	"-"
"REP164C"	"REP164c"	[]	"rep-element"	2347248	2347281	"+"
"REP164D"	"REP164d"	[]	"rep-element"	2347293	2347328	"-"
"REP164E"	"REP164e"	[]	"rep-element"	2347329	2347363	"+"
"REP165"	"REP165"	[]	"rep-element"	2348782	2348817	"+"
"REP166"	"REP166"	[]	"rep-element"	2393132	2393167	"+"
"REP169A"	"REP169a"	[]	"rep-element"	2430930	2430963	"+"
"REP169B"	"REP169b"	[]	"rep-element"	2430978	2431013	"-"
"REP16A"	"REP16a"	[]	"rep-element"	216056	216089	"-"
"REP16B"	"REP16b"	[]	"rep-element"	216103	216138	"+"
"REP170"	"REP170"	[]	"rep-element"	2440344	2440379	"+"
"REP171A"	"REP171a"	[]	"rep-element"	2443790	2443823	"+"
"REP171B"	"REP171b"	[]	"rep-element"	2443833	2443869	"-"
"REP172A"	"REP172a"	[]	"rep-element"	2511353	2511388	"+"
"REP172B"	"REP172b"	[]	"rep-element"	2511407	2511440	"-"
"REP174A"	"REP174a"	[]	"rep-element"	2538536	2538569	"+"
"REP175"	"REP175"	[]	"rep-element"	2539608	2539643	"+"
"REP176B"	"REP176b"	[]	"rep-element"	2549531	2549564	"-"
"REP178A"	"REP178a"	[]	"rep-element"	2568140	2568173	"+"
"REP178B"	"REP178b"	[]	"rep-element"	2568186	2568222	"-"
"REP178C"	"REP178c"	[]	"rep-element"	2568240	2568273	"+"
"REP178D"	"REP178d"	[]	"rep-element"	2568286	2568322	"-"
"REP179A"	"REP179a"	[]	"rep-element"	2581649	2581662	"+"
"REP179B"	"REP179b"	[]	"rep-element"	2581663	2581698	"+"
"REP179C"	"REP179c"	[]	"rep-element"	2581699	2581717	"+"
"REP17A"	"REP17a"	[]	"rep-element"	244130	244163	"-"
"REP17B"	"REP17b"	[]	"rep-element"	244178	244213	"+"
"REP17C"	"REP17c"	[]	"rep-element"	244231	244264	"-"
"REP180A"	"REP180a"	[]	"rep-element"	2592979	2593012	"-"
"REP180B"	"REP180b"	[]	"rep-element"	2593026	2593061	"+"
"REP181B"	"REP181b"	[]	"rep-element"	2597686	2597719	"+"
"REP182A"	"REP182a"	[]	"rep-element"	2617969	2618005	"+"
"REP183B"	"REP183b"	[]	"rep-element"	2655034	2655067	"-"
"REP184A"	"REP184a"	[]	"rep-element"	2662310	2662343	"+"
"REP184B"	"REP184b"	[]	"rep-element"	2662357	2662393	"-"
"REP184C"	"REP184c"	[]	"rep-element"	2662401	2662434	"+"
"REP184D"	"REP184d"	[]	"rep-element"	2662448	2662484	"-"
"REP184E"	"REP184e"	[]	"rep-element"	2662492	2662525	"+"
"REP184F"	"REP184f"	[]	"rep-element"	2662539	2662575	"-"
"REP185"	"REP185"	[]	"rep-element"	2673777	2673810	"+"
"REP186B"	"REP186b"	[]	"rep-element"	2684182	2684215	"-"
"REP188B"	"REP188b"	[]	"rep-element"	2714348	2714381	"-"
"REP18A"	"REP18a"	[]	"rep-element"	247459	247492	"-"
"REP18B"	"REP18b"	[]	"rep-element"	247507	247542	"+"
"REP191A"	"REP191a"	[]	"rep-element"	2794029	2794063	"+"
"REP191B"	"REP191b"	[]	"rep-element"	2794070	2794103	"-"
"REP191C"	"REP191c"	[]	"rep-element"	2794133	2794164	"+"
"REP193A"	"REP193a"	[]	"rep-element"	2808132	2808165	"-"
"REP193B"	"REP193b"	[]	"rep-element"	2808180	2808215	"+"
"REP195A"	"REP195a"	[]	"rep-element"	2835068	2835103	"+"
"REP195B"	"REP195b"	[]	"rep-element"	2835116	2835149	"-"
"REP197A"	"REP197a"	[]	"rep-element"	2842424	2842457	"+"
"REP19A"	"REP19a"	[]	"rep-element"	248148	248183	"+"
"REP19B"	"REP19b"	[]	"rep-element"	248201	248234	"-"
"REP19C"	"REP19c"	[]	"rep-element"	248249	248284	"+"
"REP19D"	"REP19d"	[]	"rep-element"	248302	248335	"-"
"REP1A"	"REP1a"	[]	"rep-element"	5566	5601	"+"
"REP1B"	"REP1b"	[]	"rep-element"	5637	5670	"-"
"REP200"	"REP200"	[]	"rep-element"	2888335	2888371	"+"
"REP201A"	"REP201a"	[]	"rep-element"	2894809	2894838	"-"
"REP201B"	"REP201b"	[]	"rep-element"	2894839	2894875	"+"
"REP202A"	"REP202a"	[]	"rep-element"	2917889	2917922	"+"
"REP205"	"REP205"	[]	"rep-element"	2944995	2945028	"-"
"REP206B"	"REP206b"	[]	"rep-element"	2945960	2945993	"-"
"REP207"	"REP207"	[]	"rep-element"	2950614	2950627	"-"
"REP209B"	"REP209b"	[]	"rep-element"	3012458	3012491	"+"
"REP210A"	"REP210a"	[]	"rep-element"	3042322	3042357	"+"
"REP210B"	"REP210b"	[]	"rep-element"	3042393	3042426	"-"
"REP210C"	"REP210c"	[]	"rep-element"	3042441	3042476	"+"
"REP213A"	"REP213a"	[]	"rep-element"	3070004	3070037	"+"
"REP214A"	"REP214a"	[]	"rep-element"	3082691	3082724	"-"
"REP214B"	"REP214b"	[]	"rep-element"	3082757	3082792	"+"
"REP214C"	"REP214c"	[]	"rep-element"	3082804	3082837	"-"
"REP215"	"REP215"	[]	"rep-element"	3087913	3087938	"+"
"REP216A"	"REP216a"	[]	"rep-element"	3093967	3094000	"+"
"REP216B"	"REP216b"	[]	"rep-element"	3094015	3094050	"-"
"REP217A"	"REP217a"	[]	"rep-element"	3098414	3098447	"+"
"REP217B"	"REP217b"	[]	"rep-element"	3098462	3098497	"-"
"REP218A"	"REP218a"	[]	"rep-element"	3101697	3101730	"+"
"REP219A"	"REP219a"	[]	"rep-element"	3114379	3114413	"+"
"REP219C"	"REP219c"	[]	"rep-element"	3114513	3114546	"+"
"REP221A"	"REP221a"	[]	"rep-element"	3139622	3139655	"-"
"REP221B"	"REP221b"	[]	"rep-element"	3139669	3139704	"+"
"REP222D"	"REP222d"	[]	"rep-element"	3150711	3150744	"+"
"REP225A"	"REP225a"	[]	"rep-element"	3203145	3203178	"+"
"REP225B"	"REP225b"	[]	"rep-element"	3203193	3203228	"-"
"REP225C"	"REP225c"	[]	"rep-element"	3203236	3203269	"+"
"REP227"	"REP227"	[]	"rep-element"	3214893	3214925	"-"
"REP228A"	"REP228a"	[]	"rep-element"	3216602	3216636	"+"
"REP228B"	"REP228b"	[]	"rep-element"	3216646	3216679	"+"
"REP229A"	"REP229a"	[]	"rep-element"	3217435	3217471	"+"
"REP229B"	"REP229b"	[]	"rep-element"	3217488	3217523	"-"
"REP22B"	"REP22b"	[]	"rep-element"	277708	277742	"+"
"REP231A"	"REP231a"	[]	"rep-element"	3231253	3231286	"+"
"REP231B"	"REP231b"	[]	"rep-element"	3231299	3231335	"-"
"REP231C"	"REP231c"	[]	"rep-element"	3231353	3231386	"+"
"REP231D"	"REP231d"	[]	"rep-element"	3231399	3231435	"-"
"REP231E"	"REP231e"	[]	"rep-element"	3231453	3231486	"+"
"REP231F"	"REP231f"	[]	"rep-element"	3231499	3231535	"-"
"REP233A"	"REP233a"	[]	"rep-element"	3234639	3234675	"+"
"REP233B"	"REP233b"	[]	"rep-element"	3234691	3234724	"-"
"REP234A"	"REP234a"	[]	"rep-element"	3252066	3252099	"+"
"REP236A"	"REP236a"	[]	"rep-element"	3255218	3255251	"+"
"REP236B"	"REP236b"	[]	"rep-element"	3255285	3255320	"-"
"REP237B"	"REP237b"	[]	"rep-element"	3269787	3269820	"-"
"REP239A"	"REP239a"	[]	"rep-element"	3281703	3281738	"+"
"REP239B"	"REP239b"	[]	"rep-element"	3281751	3281784	"-"
"REP23A"	"REP23a"	[]	"rep-element"	339758	339791	"+"
"REP23C"	"REP23c"	[]	"rep-element"	339851	339884	"+"
"REP23E"	"REP23e"	[]	"rep-element"	339944	339977	"+"
"REP23G"	"REP23g"	[]	"rep-element"	340037	340070	"+"
"REP240A"	"REP240a"	[]	"rep-element"	3297000	3297036	"+"
"REP240B"	"REP240b"	[]	"rep-element"	3297050	3297083	"-"
"REP242A"	"REP242a"	[]	"rep-element"	3313253	3313288	"-"
"REP242B"	"REP242b"	[]	"rep-element"	3313296	3313329	"+"
"REP243A"	"REP243a"	[]	"rep-element"	3330461	3330494	"+"
"REP244"	"REP244"	[]	"rep-element"	3336920	3336953	"-"
"REP245A"	"REP245a"	[]	"rep-element"	3392077	3392110	"+"
"REP245B"	"REP245b"	[]	"rep-element"	3392127	3392161	"-"
"REP245C"	"REP245c"	[]	"rep-element"	3392169	3392202	"+"
"REP245D"	"REP245d"	[]	"rep-element"	3392218	3392252	"-"
"REP245E"	"REP245e"	[]	"rep-element"	3392260	3392293	"+"
"REP245F"	"REP245f"	[]	"rep-element"	3392309	3392343	"-"
"REP245G"	"REP245g"	[]	"rep-element"	3392351	3392384	"+"
"REP247A"	"REP247a"	[]	"rep-element"	3488904	3488937	"-"
"REP247B"	"REP247b"	[]	"rep-element"	3488945	3488959	"+"
"REP249"	"REP249"	[]	"rep-element"	3504787	3504822	"-"
"REP250B"	"REP250b"	[]	"rep-element"	3512568	3512601	"-"
"REP251A"	"REP251a"	[]	"rep-element"	3525479	3525512	"+"
"REP252"	"REP252"	[]	"rep-element"	3539747	3539780	"-"
"REP253"	"REP253"	[]	"rep-element"	3546223	3546258	"+"
"REP254A"	"REP254a"	[]	"rep-element"	3547888	3547921	"+"
"REP254B"	"REP254b"	[]	"rep-element"	3547938	3547974	"-"
"REP256B"	"REP256b"	[]	"rep-element"	3563647	3563680	"-"
"REP258A"	"REP258a"	[]	"rep-element"	3592565	3592598	"+"
"REP259B"	"REP259b"	[]	"rep-element"	3598463	3598496	"-"
"REP25A"	"REP25a"	[]	"rep-element"	349606	349641	"+"
"REP25B"	"REP25b"	[]	"rep-element"	349657	349691	"-"
"REP25C"	"REP25c"	[]	"rep-element"	349699	349734	"+"
"REP25D"	"REP25d"	[]	"rep-element"	349750	349784	"-"
"REP25E"	"REP25e"	[]	"rep-element"	349792	349827	"+"
"REP25F"	"REP25f"	[]	"rep-element"	349843	349877	"-"
"REP25G"	"REP25g"	[]	"rep-element"	349885	349920	"+"
"REP25H"	"REP25h"	[]	"rep-element"	349936	349970	"-"
"REP260A"	"REP260a"	[]	"rep-element"	3625590	3625610	"+"
"REP261A"	"REP261a"	[]	"rep-element"	3639210	3639243	"+"
"REP262A"	"REP262a"	[]	"rep-element"	3650713	3650748	"+"
"REP263A"	"REP263a"	[]	"rep-element"	3674382	3674415	"+"
"REP263B"	"REP263b"	[]	"rep-element"	3674439	3674474	"-"
"REP264B"	"REP264b"	[]	"rep-element"	3676185	3676218	"-"
"REP266A"	"REP266a"	[]	"rep-element"	3705964	3705997	"+"
"REP267A"	"REP267a"	[]	"rep-element"	3708273	3708306	"-"
"REP267B"	"REP267b"	[]	"rep-element"	3708323	3708358	"+"
"REP268A"	"REP268a"	[]	"rep-element"	3736155	3736190	"-"
"REP268B"	"REP268b"	[]	"rep-element"	3736205	3736238	"+"
"REP268C"	"REP268c"	[]	"rep-element"	3736242	3736277	"-"
"REP268D"	"REP268d"	[]	"rep-element"	3736291	3736325	"+"
"REP269B"	"REP269b"	[]	"rep-element"	3741029	3741062	"-"
"REP26B"	"REP26b"	[]	"rep-element"	354641	354676	"+"
"REP26C"	"REP26c"	[]	"rep-element"	354688	354721	"-"
"REP26D"	"REP26d"	[]	"rep-element"	354735	354770	"+"
"REP270A"	"REP270a"	[]	"rep-element"	3754861	3754894	"+"
"REP270B"	"REP270b"	[]	"rep-element"	3754907	3754942	"-"
"REP271B"	"REP271b"	[]	"rep-element"	3774302	3774335	"-"
"REP272"	"REP272"	[]	"rep-element"	3777065	3777098	"-"
"REP276A"	"REP276a"	[]	"rep-element"	3827339	3827353	"+"
"REP278A"	"REP278a"	[]	"rep-element"	3841877	3841910	"+"
"REP278B"	"REP278b"	[]	"rep-element"	3841927	3841945	"-"
"REP279"	"REP279"	[]	"rep-element"	3853713	3853748	"+"
"REP27A"	"REP27a"	[]	"rep-element"	357485	357518	"+"
"REP280A"	"REP280a"	[]	"rep-element"	3877587	3877620	"+"
"REP283B"	"REP283b"	[]	"rep-element"	3908418	3908451	"-"
"REP284"	"REP284"	[]	"rep-element"	3910444	3910478	"+"
"REP286"	"REP286"	[]	"rep-element"	3962701	3962736	"-"
"REP287A"	"REP287a"	[]	"rep-element"	3984221	3984254	"+"
"REP287B"	"REP287b"	[]	"rep-element"	3984289	3984324	"-"
"REP288A"	"REP288a"	[]	"rep-element"	4000151	4000185	"+"
"REP288B"	"REP288b"	[]	"rep-element"	4000220	4000253	"-"
"REP289"	"REP289"	[]	"rep-element"	4008398	4008431	"-"
"REP28A"	"REP28a"	[]	"rep-element"	357685	357718	"+"
"REP291A"	"REP291a"	[]	"rep-element"	4027323	4027358	"+"
"REP291B"	"REP291b"	[]	"rep-element"	4027373	4027406	"-"
"REP291C"	"REP291c"	[]	"rep-element"	4027421	4027456	"+"
"REP291D"	"REP291d"	[]	"rep-element"	4027471	4027504	"-"
"REP291E"	"REP291e"	[]	"rep-element"	4027519	4027554	"+"
"REP291F"	"REP291f"	[]	"rep-element"	4027570	4027603	"-"
"REP292"	"REP292"	[]	"rep-element"	4040865	4040900	"+"
"REP294A"	"REP294a"	[]	"rep-element"	4053531	4053564	"-"
"REP294B"	"REP294b"	[]	"rep-element"	4053578	4053614	"+"
"REP295A"	"REP295a"	[]	"rep-element"	4056472	4056506	"+"
"REP295B"	"REP295b"	[]	"rep-element"	4056521	4056556	"-"
"REP296B"	"REP296b"	[]	"rep-element"	4063561	4063594	"-"
"REP297A"	"REP297a"	[]	"rep-element"	4080021	4080054	"+"
"REP299A"	"REP299a"	[]	"rep-element"	4094317	4094348	"-"
"REP299B"	"REP299b"	[]	"rep-element"	4094358	4094393	"+"
"REP299D"	"REP299d"	[]	"rep-element"	4094450	4094485	"+"
"REP299E"	"REP299e"	[]	"rep-element"	4094501	4094534	"-"
"REP299F"	"REP299f"	[]	"rep-element"	4094542	4094577	"+"
"REP299G"	"REP299g"	[]	"rep-element"	4094593	4094626	"-"
"REP299H"	"REP299h"	[]	"rep-element"	4094634	4094669	"+"
"REP299I"	"REP299i"	[]	"rep-element"	4094685	4094718	"-"
"REP2A"	"REP2a"	[]	"rep-element"	25711	25746	"+"
"REP2B"	"REP2b"	[]	"rep-element"	25763	25796	"-"
"REP3"	"REP3"	[]	"rep-element"	34728	34763	"+"
"REP30"	"REP30"	[]	"rep-element"	361884	361917	"-"
"REP301A"	"REP301a"	[]	"rep-element"	4103508	4103544	"-"
"REP301B"	"REP301b"	[]	"rep-element"	4103558	4103591	"+"
"REP302B"	"REP302b"	[]	"rep-element"	4108636	4108669	"-"
"REP305A"	"REP305a"	[]	"rep-element"	4127953	4127986	"+"
"REP306"	"REP306"	[]	"rep-element"	4132348	4132381	"-"
"REP307A"	"REP307a"	[]	"rep-element"	4137790	4137823	"+"
"REP308A"	"REP308a"	[]	"rep-element"	4148431	4148464	"+"
"REP308B"	"REP308b"	[]	"rep-element"	4148476	4148512	"-"
"REP309A"	"REP309a"	[]	"rep-element"	4153348	4153383	"-"
"REP309B"	"REP309b"	[]	"rep-element"	4153414	4153447	"+"
"REP309C"	"REP309c"	[]	"rep-element"	4153471	4153506	"+"
"REP309D"	"REP309d"	[]	"rep-element"	4153537	4153570	"+"
"REP309E"	"REP309e"	[]	"rep-element"	4153594	4153629	"-"
"REP309F"	"REP309f"	[]	"rep-element"	4153660	4153693	"+"
"REP311A"	"REP311a"	[]	"rep-element"	4218437	4218470	"-"
"REP311B"	"REP311b"	[]	"rep-element"	4218485	4218520	"+"
"REP311C"	"REP311c"	[]	"rep-element"	4218535	4218568	"-"
"REP312A"	"REP312a"	[]	"rep-element"	4229377	4229413	"-"
"REP313A"	"REP313a"	[]	"rep-element"	4235422	4235455	"-"
"REP313B"	"REP313b"	[]	"rep-element"	4235463	4235498	"+"
"REP314"	"REP314"	[]	"rep-element"	4240158	4240194	"+"
"REP315A"	"REP315a"	[]	"rep-element"	4245093	4245126	"-"
"REP315B"	"REP315b"	[]	"rep-element"	4245134	4245169	"+"
"REP315C"	"REP315c"	[]	"rep-element"	4245185	4245218	"-"
"REP316A"	"REP316a"	[]	"rep-element"	4249322	4249355	"-"
"REP316B"	"REP316b"	[]	"rep-element"	4249363	4249398	"+"
"REP316C"	"REP316c"	[]	"rep-element"	4249413	4249446	"-"
"REP317C"	"REP317c"	[]	"rep-element"	4253998	4254031	"-"
"REP318A"	"REP318a"	[]	"rep-element"	4266889	4266922	"+"
"REP31A"	"REP31a"	[]	"rep-element"	374931	374964	"+"
"REP31B"	"REP31b"	[]	"rep-element"	374982	375017	"-"
"REP31C"	"REP31c"	[]	"rep-element"	375032	375065	"+"
"REP31D"	"REP31d"	[]	"rep-element"	375083	375118	"-"
"REP31E"	"REP31e"	[]	"rep-element"	375133	375166	"+"
"REP31F"	"REP31f"	[]	"rep-element"	375184	375219	"-"
"REP31G"	"REP31g"	[]	"rep-element"	375234	375267	"+"
"REP31H"	"REP31h"	[]	"rep-element"	375285	375320	"-"
"REP31I"	"REP31i"	[]	"rep-element"	375335	375366	"+"
"REP320A"	"REP320a"	[]	"rep-element"	4285303	4285336	"-"
"REP320B"	"REP320b"	[]	"rep-element"	4285344	4285379	"+"
"REP321A"	"REP321a"	[]	"rep-element"	4295836	4295872	"+"
"REP321B"	"REP321b"	[]	"rep-element"	4295909	4295942	"-"
"REP321C"	"REP321c"	[]	"rep-element"	4295949	4295985	"+"
"REP321D"	"REP321d"	[]	"rep-element"	4296022	4296055	"-"
"REP321E"	"REP321e"	[]	"rep-element"	4296062	4296098	"+"
"REP321F"	"REP321f"	[]	"rep-element"	4296135	4296168	"-"
"REP321G"	"REP321g"	[]	"rep-element"	4296175	4296211	"+"
"REP321H"	"REP321h"	[]	"rep-element"	4296248	4296281	"-"
"REP321I"	"REP321i"	[]	"rep-element"	4296288	4296324	"+"
"REP321J"	"REP321j"	[]	"rep-element"	4296361	4296392	"-"
"REP321K"	"REP321k"	[]	"rep-element"	4296399	4296435	"+"
"REP322B"	"REP322b"	[]	"rep-element"	4311057	4311096	"-"
"REP323A"	"REP323a"	[]	"rep-element"	4317918	4317953	"+"
"REP323B"	"REP323b"	[]	"rep-element"	4317967	4318000	"-"
"REP324A"	"REP324a"	[]	"rep-element"	4323247	4323280	"-"
"REP324B"	"REP324b"	[]	"rep-element"	4323298	4323333	"+"
"REP325A"	"REP325a"	[]	"rep-element"	4325803	4325838	"-"
"REP325B"	"REP325b"	[]	"rep-element"	4325852	4325885	"+"
"REP325C"	"REP325c"	[]	"rep-element"	4325903	4325938	"-"
"REP325D"	"REP325d"	[]	"rep-element"	4325952	4325985	"+"
"REP325E"	"REP325e"	[]	"rep-element"	4326003	4326038	"-"
"REP325F"	"REP325f"	[]	"rep-element"	4326052	4326085	"+"
"REP325G"	"REP325g"	[]	"rep-element"	4326103	4326138	"-"
"REP325H"	"REP325h"	[]	"rep-element"	4326152	4326185	"+"
"REP325I"	"REP325i"	[]	"rep-element"	4326203	4326238	"-"
"REP325J"	"REP325j"	[]	"rep-element"	4326252	4326285	"+"
"REP325K"	"REP325k"	[]	"rep-element"	4326303	4326338	"-"
"REP325L"	"REP325l"	[]	"rep-element"	4326352	4326385	"+"
"REP326"	"REP326"	[]	"rep-element"	4332015	4332046	"+"
"REP327B"	"REP327b"	[]	"rep-element"	4344877	4344910	"-"
"REP328B"	"REP328b"	[]	"rep-element"	4373263	4373296	"-"
"REP329A"	"REP329a"	[]	"rep-element"	4374499	4374532	"+"
"REP32A"	"REP32a"	[]	"rep-element"	377336	377372	"+"
"REP32B"	"REP32b"	[]	"rep-element"	377389	377422	"-"
"REP32C"	"REP32c"	[]	"rep-element"	377436	377472	"+"
"REP32D"	"REP32d"	[]	"rep-element"	377489	377522	"-"
"REP33"	"REP33"	[]	"rep-element"	398981	399015	"-"
"REP331A"	"REP331a"	[]	"rep-element"	4409154	4409187	"+"
"REP332"	"REP332"	[]	"rep-element"	4415959	4415992	"-"
"REP334B"	"REP334b"	[]	"rep-element"	4434538	4434573	"-"
"REP334C"	"REP334c"	[]	"rep-element"	4434581	4434607	"+"
"REP335B"	"REP335b"	[]	"rep-element"	4441458	4441491	"-"
"REP336A"	"REP336a"	[]	"rep-element"	4450945	4450978	"-"
"REP336B"	"REP336b"	[]	"rep-element"	4450993	4451029	"+"
"REP337A"	"REP337a"	[]	"rep-element"	4457186	4457219	"-"
"REP337B"	"REP337b"	[]	"rep-element"	4457233	4457269	"+"
"REP338A"	"REP338a"	[]	"rep-element"	4460416	4460451	"+"
"REP338B"	"REP338b"	[]	"rep-element"	4460466	4460499	"-"
"REP339A"	"REP339a"	[]	"rep-element"	4470382	4470415	"+"
"REP34"	"REP34"	[]	"rep-element"	409053	409089	"-"
"REP340"	"REP340"	[]	"rep-element"	4478940	4478973	"-"
