"position"	"direction"	"id"	"name"
580757	"+"	"PM_WC-276"	"p_WC_tfaD"
2468825	"+"	"PM_WC-277"	"p_WC_tfaS"
582098	"+"	"PM_WC-278"	"p_WC_tfaX"
4194122	"-"	"PM_WC-279"	"p_WC_thiCEFSGH"
1793176	"-"	"PM_WC-28"	"p_WC_btuCED"
212331	"+"	"PM_WC-280"	"p_WC_tilS"
2474332	"+"	"PM_WC-281"	"p_WC_torI"
1956156	"-"	"PM_WC-282"	"p_WC_torYZ"
122857	"-"	"PM_WC-283"	"p_WC_tp2"
14080	"+"	"PM_WC-284"	"p_WC_tpke11"
2494651	"-"	"PM_WC-285"	"p_WC_tpke70"
2439786	"+"	"PM_WC-286"	"p_WC_trmC"
3100874	"-"	"PM_WC-287"	"p_WC_trmI-yggL"
2661345	"-"	"PM_WC-288"	"p_WC_trmJ"
3779238	"+"	"PM_WC-289"	"p_WC_trmL"
238462	"+"	"PM_WC-29"	"p_WC_C0067"
2869326	"-"	"PM_WC-290"	"p_WC_truD"
1029891	"-"	"PM_WC-291"	"p_WC_tusE"
694324	"+"	"PM_WC-292"	"p_WC_ubiF"
2140972	"-"	"PM_WC-293"	"p_WC_udk-dcd"
3848749	"-"	"PM_WC-294"	"p_WC_uhpABC"
780291	"+"	"PM_WC-295"	"p_WC_valZ-lysY"
2104081	"-"	"PM_WC-296"	"p_WC_wbbIJK"
2130094	"-"	"PM_WC-297"	"p_WC_wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC"
2116428	"-"	"PM_WC-298"	"p_WC_wcaKLM"
3723910	"+"	"PM_WC-299"	"p_WC_wecH"
746992	"-"	"PM_WC-3"	"p_WC_abrB"
1195937	"+"	"PM_WC-30"	"p_WC_C0293"
3037765	"-"	"PM_WC-300"	"p_WC_xerD"
10494	"-"	"PM_WC-301"	"p_WC_yaaH"
58474	"+"	"PM_WC-302"	"p_WC_yabPQ"
142779	"+"	"PM_WC-303"	"p_WC_yadGH"
144577	"+"	"PM_WC-304"	"p_WC_yadI"
152812	"-"	"PM_WC-305"	"p_WC_yadMLKC"
184095	"-"	"PM_WC-306"	"p_WC_yaeH"
185069	"-"	"PM_WC-307"	"p_WC_yaeI"
239190	"+"	"PM_WC-308"	"p_WC_yafF"
244327	"+"	"PM_WC-309"	"p_WC_yafJ"
1229852	"+"	"PM_WC-31"	"p_WC_C0299"
265777	"-"	"PM_WC-310"	"p_WC_yafY-ykfBF-yafX-ykfGH-yafW-ykfI"
281207	"-"	"PM_WC-311"	"p_WC_yagAB-ykgN"
290724	"+"	"PM_WC-312"	"p_WC_yagJ"
294023	"-"	"PM_WC-313"	"p_WC_yagML"
297015	"-"	"PM_WC-314"	"p_WC_yagP"
302215	"+"	"PM_WC-315"	"p_WC_yagU"
333657	"-"	"PM_WC-316"	"p_WC_yahB"
334504	"+"	"PM_WC-317"	"p_WC_yahDEFG"
339017	"+"	"PM_WC-318"	"p_WC_yahH"
339389	"+"	"PM_WC-319"	"p_WC_yahIJ"
1550025	"+"	"PM_WC-32"	"p_WC_C0362"
342108	"+"	"PM_WC-320"	"p_WC_yahK"
343400	"+"	"PM_WC-321"	"p_WC_yahL"
382114	"-"	"PM_WC-322"	"p_WC_yaiF"
375996	"+"	"PM_WC-323"	"p_WC_yaiL"
389475	"+"	"PM_WC-324"	"p_WC_yaiT"
392239	"+"	"PM_WC-325"	"p_WC_yaiU"
380283	"-"	"PM_WC-326"	"p_WC_yaiXO"
453391	"-"	"PM_WC-327"	"p_WC_yajG"
475896	"+"	"PM_WC-328"	"p_WC_ybaA"
466536	"-"	"PM_WC-329"	"p_WC_ybaE"
1970763	"+"	"PM_WC-33"	"p_WC_C0465"
506306	"-"	"PM_WC-330"	"p_WC_ybaK"
475595	"-"	"PM_WC-331"	"p_WC_ybaZ"
518957	"+"	"PM_WC-332"	"p_WC_ybbAP"
565584	"-"	"PM_WC-333"	"p_WC_ybcC"
565674	"+"	"PM_WC-334"	"p_WC_ybcD"
578817	"-"	"PM_WC-335"	"p_WC_ybcV"
581959	"-"	"PM_WC-336"	"p_WC_ybcY"
603886	"-"	"PM_WC-337"	"p_WC_ybdG"
636841	"-"	"PM_WC-338"	"p_WC_ybdO"
661865	"-"	"PM_WC-339"	"p_WC_ybeD"
2651560	"-"	"PM_WC-34"	"p_WC_C0614"
657254	"+"	"PM_WC-340"	"p_WC_ybeM_1M_2"
691007	"-"	"PM_WC-341"	"p_WC_ybeX-lnt"
692640	"-"	"PM_WC-342"	"p_WC_ybeZY"
737315	"+"	"PM_WC-343"	"p_WC_ybfD"
736123	"+"	"PM_WC-344"	"p_WC_ybfL"
709013	"+"	"PM_WC-345"	"p_WC_ybfN"
733443	"+"	"PM_WC-346"	"p_WC_ybfOC"
714635	"+"	"PM_WC-347"	"p_WC_ybfP"
735668	"+"	"PM_WC-348"	"p_WC_ybfQ"
751392	"-"	"PM_WC-349"	"p_WC_ybgQPO"
2833077	"+"	"PM_WC-35"	"p_WC_C0664"
801110	"+"	"PM_WC-350"	"p_WC_ybhI"
802726	"+"	"PM_WC-351"	"p_WC_ybhJ"
819107	"+"	"PM_WC-352"	"p_WC_ybhL"
823720	"-"	"PM_WC-353"	"p_WC_ybhP-clsB-ybhN"
834471	"+"	"PM_WC-354"	"p_WC_ybiB"
835574	"+"	"PM_WC-355"	"p_WC_ybiC"
829866	"-"	"PM_WC-356"	"p_WC_ybiH-ybhGFSR"
837148	"-"	"PM_WC-357"	"p_WC_ybiJ"
862761	"-"	"PM_WC-358"	"p_WC_ybiYW"
915696	"+"	"PM_WC-359"	"p_WC_ybjD"
3119380	"+"	"PM_WC-36"	"p_WC_C0719"
884453	"-"	"PM_WC-360"	"p_WC_ybjH"
886562	"-"	"PM_WC-361"	"p_WC_ybjJI"
886646	"+"	"PM_WC-362"	"p_WC_ybjK"
944780	"-"	"PM_WC-363"	"p_WC_ycaC"
948791	"-"	"PM_WC-364"	"p_WC_ycaN"
955855	"-"	"PM_WC-365"	"p_WC_ycaO"
955985	"+"	"PM_WC-366"	"p_WC_ycaP"
972624	"-"	"PM_WC-367"	"p_WC_ycbC"
1006823	"-"	"PM_WC-368"	"p_WC_ycbX"
1052585	"-"	"PM_WC-369"	"p_WC_yccM"
2885241	"-"	"PM_WC-37"	"p_WC_cas3"
1020361	"+"	"PM_WC-370"	"p_WC_yccR"
1027169	"+"	"PM_WC-371"	"p_WC_yccU"
1098102	"+"	"PM_WC-372"	"p_WC_ycdXY"
1122496	"-"	"PM_WC-373"	"p_WC_yceB"
1112802	"+"	"PM_WC-374"	"p_WC_yceK"
1220024	"+"	"PM_WC-375"	"p_WC_ycgH_1"
1220429	"+"	"PM_WC-376"	"p_WC_ycgH_2"
1227302	"+"	"PM_WC-377"	"p_WC_ycgM"
1215012	"+"	"PM_WC-378"	"p_WC_ycgZ"
3364948	"+"	"PM_WC-379"	"p_WC_ychE_2-yhcF"
3867400	"+"	"PM_WC-38"	"p_WC_cbrA"
1294421	"-"	"PM_WC-380"	"p_WC_ychG_1G_2"
1285932	"+"	"PM_WC-381"	"p_WC_ychS"
1327136	"-"	"PM_WC-382"	"p_WC_yciK-btuR"
1338267	"+"	"PM_WC-383"	"p_WC_yciSM"
1306812	"+"	"PM_WC-384"	"p_WC_yciY"
1382141	"+"	"PM_WC-385"	"p_WC_ycjXF"
1417480	"-"	"PM_WC-386"	"p_WC_ydaGF"
1405819	"-"	"PM_WC-387"	"p_WC_ydaM"
1463416	"+"	"PM_WC-388"	"p_WC_ydbA_1"
1468714	"+"	"PM_WC-389"	"p_WC_ydbA_2"
3895529	"+"	"PM_WC-39"	"p_WC_cbrB"
1529840	"+"	"PM_WC-390"	"p_WC_ydcC"
1496675	"+"	"PM_WC-391"	"p_WC_ydcH"
1501681	"+"	"PM_WC-392"	"p_WC_ydcM"
1504104	"-"	"PM_WC-393"	"p_WC_ydcO"
1577366	"-"	"PM_WC-394"	"p_WC_yddAB"
1531875	"-"	"PM_WC-395"	"p_WC_yddH"
1544052	"-"	"PM_WC-396"	"p_WC_yddLKJ"
1550784	"-"	"PM_WC-397"	"p_WC_yddM"
1596110	"-"	"PM_WC-398"	"p_WC_ydeK"
1578814	"-"	"PM_WC-399"	"p_WC_ydeM"
2411492	"+"	"PM_WC-4"	"p_WC_ackA-pta"
3896045	"+"	"PM_WC-40"	"p_WC_cbrC"
1588025	"-"	"PM_WC-400"	"p_WC_ydeTSR"
1592089	"-"	"PM_WC-401"	"p_WC_ydeU"
1628937	"-"	"PM_WC-402"	"p_WC_ydfI"
1630309	"-"	"PM_WC-403"	"p_WC_ydfJ"
1642328	"-"	"PM_WC-404"	"p_WC_ydfUT"
1643921	"+"	"PM_WC-405"	"p_WC_ydfV"
1627239	"+"	"PM_WC-406"	"p_WC_ydfZ"
1677581	"+"	"PM_WC-407"	"p_WC_ydgI-folM"
1724047	"+"	"PM_WC-408"	"p_WC_ydhM"
1735314	"-"	"PM_WC-409"	"p_WC_ydhP"
1271072	"-"	"PM_WC-41"	"p_WC_chaA"
1744724	"+"	"PM_WC-410"	"p_WC_ydhR"
1749088	"-"	"PM_WC-411"	"p_WC_ydhXUT"
1752501	"-"	"PM_WC-412"	"p_WC_ydhYVW"
1773611	"+"	"PM_WC-413"	"p_WC_ydiFO"
1766709	"-"	"PM_WC-414"	"p_WC_ydiJ-menI-ydiH"
1767098	"+"	"PM_WC-415"	"p_WC_ydiK"
1768639	"+"	"PM_WC-416"	"p_WC_ydiL"
1777641	"+"	"PM_WC-417"	"p_WC_ydiQRST-fadK"
1805424	"+"	"PM_WC-418"	"p_WC_ydiZ"
1859356	"-"	"PM_WC-419"	"p_WC_ydjLKJIHG"
1271342	"+"	"PM_WC-42"	"p_WC_chaBC"
1808958	"+"	"PM_WC-420"	"p_WC_ydjN"
1859998	"-"	"PM_WC-421"	"p_WC_yeaC"
1861874	"+"	"PM_WC-422"	"p_WC_yeaD"
1871598	"+"	"PM_WC-423"	"p_WC_yeaK"
1881212	"+"	"PM_WC-424"	"p_WC_yeaVW"
1883869	"+"	"PM_WC-425"	"p_WC_yeaX"
1928414	"-"	"PM_WC-426"	"p_WC_yebF"
1906572	"-"	"PM_WC-427"	"p_WC_yebO"
1989643	"-"	"PM_WC-428"	"p_WC_yecA"
1950290	"+"	"PM_WC-429"	"p_WC_yecN-cmoAB"
1663339	"+"	"PM_WC-43"	"p_WC_clcB"
2027563	"+"	"PM_WC-430"	"p_WC_yedA"
2007845	"+"	"PM_WC-431"	"p_WC_yedK"
2008624	"+"	"PM_WC-432"	"p_WC_yedL"
2010375	"-"	"PM_WC-433"	"p_WC_yedM"
2009893	"-"	"PM_WC-434"	"p_WC_yedN_1N_2"
2023535	"+"	"PM_WC-435"	"p_WC_yedP"
2026041	"-"	"PM_WC-436"	"p_WC_yedQ"
2031508	"-"	"PM_WC-437"	"p_WC_yedRJ"
2032075	"+"	"PM_WC-438"	"p_WC_yedS_1S_2"
2032863	"+"	"PM_WC-439"	"p_WC_yedS_3"
3077352	"-"	"PM_WC-44"	"p_WC_cmtBA-yggPFDC"
2036847	"-"	"PM_WC-440"	"p_WC_yedWV"
2051352	"-"	"PM_WC-441"	"p_WC_yeeL_1L_2"
2068810	"+"	"PM_WC-442"	"p_WC_yeeP"
2072803	"+"	"PM_WC-443"	"p_WC_yeeRST-cbeA-cbtA-yeeW"
2086282	"-"	"PM_WC-444"	"p_WC_yeeY"
2141290	"+"	"PM_WC-445"	"p_WC_yegE"
2151152	"-"	"PM_WC-446"	"p_WC_yegLK"
2163213	"+"	"PM_WC-447"	"p_WC_yegP"
2190244	"-"	"PM_WC-448"	"p_WC_yehDCBA"
2212666	"-"	"PM_WC-449"	"p_WC_yehUT"
113219	"-"	"PM_WC-45"	"p_WC_coaE-zapD-yacG"
2253377	"+"	"PM_WC-450"	"p_WC_yeiL"
2282151	"+"	"PM_WC-451"	"p_WC_yejLM"
2334666	"-"	"PM_WC-452"	"p_WC_yfaATS_1S_2QP"
2347709	"+"	"PM_WC-453"	"p_WC_yfaH"
2358174	"-"	"PM_WC-454"	"p_WC_yfaVU"
2360233	"-"	"PM_WC-455"	"p_WC_yfaXW"
2360233	"-"	"PM_WC-456"	"p_WC_yfaXWVU"
2384956	"+"	"PM_WC-457"	"p_WC_yfbM"
2409374	"-"	"PM_WC-458"	"p_WC_yfbS"
2410616	"-"	"PM_WC-459"	"p_WC_yfbUT"
466636	"+"	"PM_WC-46"	"p_WC_cof"
2411154	"-"	"PM_WC-460"	"p_WC_yfbV"
2415103	"+"	"PM_WC-461"	"p_WC_yfcC"
2418507	"-"	"PM_WC-462"	"p_WC_yfcF"
2418643	"+"	"PM_WC-463"	"p_WC_yfcG"
2453023	"-"	"PM_WC-464"	"p_WC_yfcUTSRQPO"
2463323	"+"	"PM_WC-465"	"p_WC_yfdC"
2487190	"-"	"PM_WC-466"	"p_WC_yfdE"
2471268	"-"	"PM_WC-467"	"p_WC_yfdONMLK"
2473006	"+"	"PM_WC-468"	"p_WC_yfdRST"
2488208	"-"	"PM_WC-469"	"p_WC_yfdV"
4457576	"+"	"PM_WC-47"	"p_WC_cybC"
2523149	"+"	"PM_WC-470"	"p_WC_yfeN"
2558279	"+"	"PM_WC-471"	"p_WC_yffL"
2559390	"+"	"PM_WC-472"	"p_WC_yffMN"
2633836	"-"	"PM_WC-473"	"p_WC_yfgJ"
2613903	"-"	"PM_WC-474"	"p_WC_yfgO"
2686825	"-"	"PM_WC-475"	"p_WC_yfhA"
2687528	"-"	"PM_WC-476"	"p_WC_yfhG"
2716550	"-"	"PM_WC-477"	"p_WC_yfiF"
2713445	"+"	"PM_WC-478"	"p_WC_yfiK"
2717245	"+"	"PM_WC-479"	"p_WC_yfiP-pka"
4434778	"+"	"PM_WC-48"	"p_WC_cysQ"
2746796	"+"	"PM_WC-480"	"p_WC_yfjD"
2763175	"-"	"PM_WC-481"	"p_WC_yfjLK"
2767725	"+"	"PM_WC-482"	"p_WC_yfjR-ypjK-yfjST"
2784419	"+"	"PM_WC-483"	"p_WC_ygaQ_1Q_2"
2785664	"+"	"PM_WC-484"	"p_WC_ygaQ_3"
2786399	"+"	"PM_WC-485"	"p_WC_ygaQ_4"
2795233	"+"	"PM_WC-486"	"p_WC_ygaVP"
2806338	"+"	"PM_WC-487"	"p_WC_ygaXY"
2859452	"+"	"PM_WC-488"	"p_WC_ygbJK"
2894577	"-"	"PM_WC-489"	"p_WC_ygcRQ"
2080571	"-"	"PM_WC-49"	"p_WC_dacD"
2895892	"-"	"PM_WC-490"	"p_WC_ygcS"
2924330	"+"	"PM_WC-491"	"p_WC_ygdH"
2988576	"+"	"PM_WC-492"	"p_WC_ygeF"
2989290	"+"	"PM_WC-493"	"p_WC_ygeG"
2993114	"-"	"PM_WC-494"	"p_WC_ygeLK"
2996010	"-"	"PM_WC-495"	"p_WC_ygeP"
2996850	"-"	"PM_WC-496"	"p_WC_ygeQ"
3005532	"+"	"PM_WC-497"	"p_WC_ygeX"
3006786	"+"	"PM_WC-498"	"p_WC_ygeY"
3053466	"-"	"PM_WC-499"	"p_WC_ygfB-pepP-ubiH-visC"
424142	"-"	"PM_WC-5"	"p_WC_acpH"
1260026	"-"	"PM_WC-50"	"p_WC_dauA"
3043923	"-"	"PM_WC-500"	"p_WC_ygfF"
3065195	"-"	"PM_WC-501"	"p_WC_ygfI"
3018562	"+"	"PM_WC-502"	"p_WC_ygfM-xdhD"
3028953	"-"	"PM_WC-503"	"p_WC_ygfTS"
3093102	"-"	"PM_WC-504"	"p_WC_yggR"
3093120	"+"	"PM_WC-505"	"p_WC_yggSTU-rdgB-yggW"
3110010	"-"	"PM_WC-506"	"p_WC_yghED"
3111499	"-"	"PM_WC-507"	"p_WC_yghG"
3128237	"-"	"PM_WC-508"	"p_WC_yghO"
3131979	"-"	"PM_WC-509"	"p_WC_yghSR"
1407387	"+"	"PM_WC-51"	"p_WC_dbpA-C0343"
3145641	"-"	"PM_WC-510"	"p_WC_yghX_2X_1"
3198987	"-"	"PM_WC-511"	"p_WC_ygiF-glnE"
3225823	"+"	"PM_WC-512"	"p_WC_ygjJK"
3233982	"+"	"PM_WC-513"	"p_WC_ygjP"
3255969	"-"	"PM_WC-514"	"p_WC_yhaOM"
3330757	"-"	"PM_WC-515"	"p_WC_yhbE-obgE"
3296996	"+"	"PM_WC-516"	"p_WC_yhbO"
3297937	"-"	"PM_WC-517"	"p_WC_yhbP"
3301470	"+"	"PM_WC-518"	"p_WC_yhbW"
3365849	"+"	"PM_WC-519"	"p_WC_yhcG"
2030341	"-"	"PM_WC-52"	"p_WC_dcm-vsr"
3394280	"-"	"PM_WC-520"	"p_WC_yhdP"
3479311	"+"	"PM_WC-521"	"p_WC_yheSTU"
3489642	"-"	"PM_WC-522"	"p_WC_yhfG-fic-pabA"
3508998	"-"	"PM_WC-523"	"p_WC_yhfXW-php-yhfUTS"
3510366	"-"	"PM_WC-524"	"p_WC_yhfZY"
3540750	"+"	"PM_WC-525"	"p_WC_yhgG"
3573094	"+"	"PM_WC-526"	"p_WC_yhgN"
3621422	"+"	"PM_WC-527"	"p_WC_yhhH"
3609756	"-"	"PM_WC-528"	"p_WC_yhhS"
3577668	"-"	"PM_WC-529"	"p_WC_yhhW"
400147	"-"	"PM_WC-53"	"p_WC_ddlA"
3628625	"-"	"PM_WC-530"	"p_WC_yhiI-rbbA-yhhJ"
3631267	"-"	"PM_WC-531"	"p_WC_yhiK"
3649314	"+"	"PM_WC-532"	"p_WC_yhiS_1"
3752451	"-"	"PM_WC-533"	"p_WC_yiaWV"
3788104	"-"	"PM_WC-534"	"p_WC_yibD"
3769767	"-"	"PM_WC-535"	"p_WC_yibIH"
3765244	"+"	"PM_WC-536"	"p_WC_yibJ"
3816897	"+"	"PM_WC-537"	"p_WC_yicG"
3836271	"+"	"PM_WC-538"	"p_WC_yicL"
3838238	"+"	"PM_WC-539"	"p_WC_yicS"
3873183	"-"	"PM_WC-54"	"p_WC_dgoRKADT"
3874975	"-"	"PM_WC-540"	"p_WC_yidA"
3854330	"-"	"PM_WC-541"	"p_WC_yidHGF"
3854438	"+"	"PM_WC-542"	"p_WC_yidI"
3858139	"-"	"PM_WC-543"	"p_WC_yidKJ"
3858276	"+"	"PM_WC-544"	"p_WC_yidL"
3861922	"+"	"PM_WC-545"	"p_WC_yidP"
3873461	"+"	"PM_WC-546"	"p_WC_yidX"
3890788	"+"	"PM_WC-547"	"p_WC_yidZ"
3894632	"-"	"PM_WC-548"	"p_WC_yieG"
3939350	"-"	"PM_WC-549"	"p_WC_yieP-hsrA"
3293831	"+"	"PM_WC-55"	"p_WC_diaA"
3946109	"+"	"PM_WC-550"	"p_WC_yifE"
3978910	"+"	"PM_WC-551"	"p_WC_yifK"
3958483	"-"	"PM_WC-552"	"p_WC_yifNO"
3999079	"-"	"PM_WC-553"	"p_WC_yigE"
4001216	"-"	"PM_WC-554"	"p_WC_yigGF"
4065238	"-"	"PM_WC-555"	"p_WC_yihPO"
4068424	"-"	"PM_WC-556"	"p_WC_yihR"
4071594	"-"	"PM_WC-557"	"p_WC_yihUTS"
4110338	"+"	"PM_WC-558"	"p_WC_yiiR"
4125917	"-"	"PM_WC-559"	"p_WC_yiiX"
1645958	"+"	"PM_WC-56"	"p_WC_dicA"
4234285	"+"	"PM_WC-560"	"p_WC_yjbFGH"
4248978	"+"	"PM_WC-561"	"p_WC_yjbI"
4257260	"+"	"PM_WC-562"	"p_WC_yjbJ"
4343581	"-"	"PM_WC-563"	"p_WC_yjdF"
4349866	"+"	"PM_WC-564"	"p_WC_yjdIJ"
4323764	"-"	"PM_WC-565"	"p_WC_yjdN"
4311891	"+"	"PM_WC-566"	"p_WC_yjdP"
4368435	"-"	"PM_WC-567"	"p_WC_yjeH"
4381862	"+"	"PM_WC-568"	"p_WC_yjeM"
4383416	"+"	"PM_WC-569"	"p_WC_yjeNO"
1647406	"+"	"PM_WC-57"	"p_WC_dicF"
4402409	"+"	"PM_WC-570"	"p_WC_yjeT"
4408156	"+"	"PM_WC-571"	"p_WC_yjfIJ"
4414315	"-"	"PM_WC-572"	"p_WC_yjfN"
4471232	"-"	"PM_WC-573"	"p_WC_yjgH"
4497622	"+"	"PM_WC-574"	"p_WC_yjgW"
4498814	"-"	"PM_WC-575"	"p_WC_yjgX_1X_2"
4537524	"-"	"PM_WC-576"	"p_WC_yjhA"
4504879	"-"	"PM_WC-577"	"p_WC_yjhD"
4504884	"+"	"PM_WC-578"	"p_WC_yjhE"
4520043	"-"	"PM_WC-579"	"p_WC_yjhF"
4363065	"-"	"PM_WC-58"	"p_WC_dipZ-yjdC"
4531206	"-"	"PM_WC-580"	"p_WC_yjhP"
4533038	"+"	"PM_WC-581"	"p_WC_yjhR"
4532076	"-"	"PM_WC-582"	"p_WC_yjhXQ"
4554343	"-"	"PM_WC-583"	"p_WC_yjiC"
4558703	"-"	"PM_WC-584"	"p_WC_yjiHG-iadA"
4563873	"-"	"PM_WC-585"	"p_WC_yjiML"
4567021	"+"	"PM_WC-586"	"p_WC_yjiPQ"
4569597	"-"	"PM_WC-587"	"p_WC_yjiR"
4572158	"+"	"PM_WC-588"	"p_WC_yjiV"
4615088	"-"	"PM_WC-589"	"p_WC_yjjI"
236067	"+"	"PM_WC-59"	"p_WC_dnaQ"
4594013	"+"	"PM_WC-590"	"p_WC_yjjN"
4610434	"+"	"PM_WC-591"	"p_WC_yjjUV"
4613566	"-"	"PM_WC-592"	"p_WC_yjjW"
268184	"-"	"PM_WC-593"	"p_WC_ykfA-yafZ"
272071	"+"	"PM_WC-594"	"p_WC_ykfC"
253467	"+"	"PM_WC-595"	"p_WC_ykfJ-prfH"
316360	"-"	"PM_WC-596"	"p_WC_ykgA"
324588	"-"	"PM_WC-597"	"p_WC_ykgH"
317791	"-"	"PM_WC-598"	"p_WC_ykgIB"
407833	"+"	"PM_WC-599"	"p_WC_ykiA"
3610992	"+"	"PM_WC-6"	"p_WC_acpT"
1565164	"-"	"PM_WC-60"	"p_WC_dosCP"
477841	"-"	"PM_WC-600"	"p_WC_ylaB"
529240	"-"	"PM_WC-601"	"p_WC_ylbG"
877965	"+"	"PM_WC-602"	"p_WC_yliI"
1014134	"+"	"PM_WC-603"	"p_WC_ymbA"
1094767	"+"	"PM_WC-604"	"p_WC_ymdE-ycdU"
1067304	"+"	"PM_WC-605"	"p_WC_ymdF"
1180948	"-"	"PM_WC-606"	"p_WC_ymfA-ycfZ"
1197460	"-"	"PM_WC-607"	"p_WC_ymfED"
1200603	"-"	"PM_WC-608"	"p_WC_ymfH-xisE-intE"
1215291	"+"	"PM_WC-609"	"p_WC_ymgA-ariR"
3638885	"+"	"PM_WC-61"	"p_WC_dtpB"
1215971	"+"	"PM_WC-610"	"p_WC_ymgC"
1222142	"-"	"PM_WC-611"	"p_WC_ymgGD"
1222688	"+"	"PM_WC-612"	"p_WC_ymgH-ycgI"
1388886	"-"	"PM_WC-613"	"p_WC_ymjC-mpaA"
1424478	"+"	"PM_WC-614"	"p_WC_ynaA-lomR_1"
1432248	"-"	"PM_WC-615"	"p_WC_ynaE"
1395389	"+"	"PM_WC-616"	"p_WC_ynaJ"
1524964	"+"	"PM_WC-617"	"p_WC_yncH"
1528610	"+"	"PM_WC-618"	"p_WC_yncI"
1507088	"-"	"PM_WC-619"	"p_WC_yncJ"
313581	"+"	"PM_WC-62"	"p_WC_eaeH-insE-1F-1-insEF-1"
1501334	"-"	"PM_WC-620"	"p_WC_yncK_1"
1501673	"-"	"PM_WC-621"	"p_WC_yncK_2"
1529400	"+"	"PM_WC-622"	"p_WC_yncM"
1611275	"-"	"PM_WC-623"	"p_WC_yneHG"
1588560	"-"	"PM_WC-624"	"p_WC_yneL"
1650862	"-"	"PM_WC-625"	"p_WC_ynfP"
1891259	"-"	"PM_WC-626"	"p_WC_yoaA"
1896451	"+"	"PM_WC-627"	"p_WC_yoaD"
1872206	"-"	"PM_WC-628"	"p_WC_yoaI"
1922993	"-"	"PM_WC-629"	"p_WC_yobA-yebZY"
1619161	"-"	"PM_WC-63"	"p_WC_eamA"
1902825	"+"	"PM_WC-630"	"p_WC_yobD"
2023010	"+"	"PM_WC-631"	"p_WC_yodD"
2066659	"+"	"PM_WC-632"	"p_WC_yoeA"
2068268	"+"	"PM_WC-633"	"p_WC_yoeE"
2076599	"+"	"PM_WC-634"	"p_WC_yoeF"
2225292	"-"	"PM_WC-635"	"p_WC_yohF"
2226708	"-"	"PM_WC-636"	"p_WC_yohH"
2496693	"+"	"PM_WC-637"	"p_WC_ypdABC"
2474116	"+"	"PM_WC-638"	"p_WC_ypdJ"
2550160	"-"	"PM_WC-639"	"p_WC_ypeA-yfeZ"
4374340	"+"	"PM_WC-64"	"p_WC_ecnAB"
2509023	"+"	"PM_WC-640"	"p_WC_ypeC"
2591792	"-"	"PM_WC-641"	"p_WC_ypfH"
2594759	"-"	"PM_WC-642"	"p_WC_ypfJ-tmcA"
2671296	"+"	"PM_WC-643"	"p_WC_yphA"
2673783	"-"	"PM_WC-644"	"p_WC_yphCB"
2677389	"-"	"PM_WC-645"	"p_WC_yphFED"
2680767	"-"	"PM_WC-646"	"p_WC_yphG"
2680885	"+"	"PM_WC-647"	"p_WC_yphH"
2783033	"-"	"PM_WC-648"	"p_WC_ypjC"
2770707	"-"	"PM_WC-649"	"p_WC_ypjM_3-yfjU"
3348481	"-"	"PM_WC-65"	"p_WC_elbB-mtgA"
2815525	"-"	"PM_WC-650"	"p_WC_yqaBA"
2922135	"-"	"PM_WC-651"	"p_WC_yqcC-truC-yqcA"
3009483	"+"	"PM_WC-652"	"p_WC_yqeA"
3012261	"-"	"PM_WC-653"	"p_WC_yqeB"
3041645	"-"	"PM_WC-654"	"p_WC_yqfB"
3057633	"-"	"PM_WC-655"	"p_WC_yqfE"
3084209	"+"	"PM_WC-656"	"p_WC_yqgC"
3084672	"-"	"PM_WC-657"	"p_WC_yqgD"
3155672	"+"	"PM_WC-658"	"p_WC_yqhG"
3246991	"+"	"PM_WC-659"	"p_WC_yqjCDEK"
567538	"+"	"PM_WC-66"	"p_WC_emrE"
3286112	"+"	"PM_WC-660"	"p_WC_yraIJK"
3293416	"+"	"PM_WC-661"	"p_WC_yraN"
3429984	"-"	"PM_WC-662"	"p_WC_yrdD-rimN-aroE-yrdB"
3739605	"-"	"PM_WC-663"	"p_WC_ysaA"
4425792	"+"	"PM_WC-664"	"p_WC_ytfA"
4432047	"-"	"PM_WC-665"	"p_WC_ytfG"
4610133	"+"	"PM_WC-666"	"p_WC_ytjA"
4631820	"+"	"PM_WC-667"	"p_WC_ytjC"
3991873	"+"	"PM_WC-668"	"p_WC_yzcX"
3562028	"-"	"PM_WC-669"	"p_WC_yzgL"
586131	"-"	"PM_WC-67"	"p_WC_envY-ompT"
4333613	"-"	"PM_WC-68"	"p_WC_eptA"
1638609	"-"	"PM_WC-69"	"p_WC_essQ-ydfR-rrrQ-ydfP"
2583547	"-"	"PM_WC-7"	"p_WC_aegA"
2556701	"-"	"PM_WC-70"	"p_WC_eutBCLKR"
2566129	"-"	"PM_WC-71"	"p_WC_eutHA"
2570072	"-"	"PM_WC-72"	"p_WC_eutNEJG"
2573827	"-"	"PM_WC-73"	"p_WC_eutSPQTDM"
1148951	"+"	"PM_WC-74"	"p_WC_fabDG-acpP"
1149893	"+"	"PM_WC-75"	"p_WC_fabG-acpP"
1147982	"+"	"PM_WC-76"	"p_WC_fabHDG"
4159090	"+"	"PM_WC-77"	"p_WC_fabR-yijD"
202101	"+"	"PM_WC-78"	"p_WC_fabZ"
4453632	"-"	"PM_WC-79"	"p_WC_fbp"
2756666	"+"	"PM_WC-8"	"p_WC_alpA"
4084039	"+"	"PM_WC-80"	"p_WC_fdhD"
