"name"	"comments"	"mw"	"location"	"reactionId"	"id"
"DnaK-DnaJ-GrpE chaperone system"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 131969.15790000017, -0.0, -0.0, -0.0, -0.0]	["c"]	"HSP70-CPLX_RXN"	"HSP70-CPLX"
"hydrogenase 3"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 232237.5723000003, -0.0, -0.0, -0.0, -0.0]	["i"]	"HYDROG3-CPLX_RXN"	"HYDROG3-CPLX"
"hydroperoxidase I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 320001.10920000053, -0.0, -0.0, -0.0, -0.0]	["c"]	"HYDROPEROXIDI-CPLX_RXN"	"HYDROPEROXIDI-CPLX"
"catalase II"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 336544.1535999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"HYDROPEROXIDII-CPLX_RXN"	"HYDROPEROXIDII-CPLX"
"imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 80537.435, -0.0, -0.0, -0.0, -0.0]	["c"]	"IMIDHISTID-CPLX_RXN"	"IMIDHISTID-CPLX"
"IMP dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 208064.66600000052, -0.0, -0.0, -0.0, -0.0]	["c"]	"IMP-DEHYDROG-CPLX_RXN"	"IMP-DEHYDROG-CPLX"
"isocitrate lyase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 190032.9796000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"ISOCIT-LYASE_RXN"	"ISOCIT-LYASE"
"isocitrate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 91488.80400000022, -0.0, -0.0, -0.0, -0.0]	["c"]	"ISOCITHASE-CPLX_RXN"	"ISOCITHASE-CPLX"
"3-deoxy-D-manno-octulosonate 8-phosphate phosphatase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 79963.89039999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"KDO-8PPHOSPHAT-CPLX_RXN"	"KDO-8PPHOSPHAT-CPLX"
"3-deoxy-D-manno-octulosonate 8-phosphate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 123322.15319999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"KDO-8PSYNTH-CPLX_RXN"	"KDO-8PSYNTH-CPLX"
"KdpD sensory histidine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 197413.80000000005, -0.0, -0.0, -0.0, -0.0]	["i"]	"KDPD-CPLX_RXN"	"KDPD-CPLX"
"multifunctional 2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase and oxaloacetate decarboxylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 66845.71739999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX_RXN"	"KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX"
"L-glutamine:D-fructose-6-phosphate aminotransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 133743.72920000044, -0.0, -0.0, -0.0, -0.0]	["c"]	"L-GLN-FRUCT-6-P-AMINOTRANS-CPLX_RXN"	"L-GLN-FRUCT-6-P-AMINOTRANS-CPLX"
"L-1,2-propanediol oxidoreductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 80998.14940000004, -0.0, -0.0, -0.0, -0.0]	["c"]	"LACTALDREDUCT-CPLX_RXN"	"LACTALDREDUCT-CPLX"
"lysine decarboxylase 2"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 805637.3079999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"LDC2-CPLX_RXN"	"LDC2-CPLX"
"low-specificity L-threonine aldolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 145954.00519999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"LTAA-CPLX_RXN"	"LTAA-CPLX"
"L-tartrate dehydratase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 110809.42019999992, -0.0, -0.0, -0.0, -0.0]	["c"]	"LTARTDEHYDRA-CPLX_RXN"	"LTARTDEHYDRA-CPLX"
"6,7-dimethyl-8-ribityllumazine synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 969144.2040000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"LUMAZINESYN-CPLX_RXN"	"LUMAZINESYN-CPLX"
"lysine decarboxylase 1"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 812446.3680000004, -0.0, -0.0, -0.0, -0.0]	["c"]	"LYSDECARBOX-CPLX_RXN"	"LYSDECARBOX-CPLX"
"lysyl-tRNA synthetase, constitutive"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 115161.97960000004, -0.0, -0.0, -0.0, -0.0]	["c"]	"LYSS-CPLX_RXN"	"LYSS-CPLX"
"Ap3A synthetase / Ap4A synthetase / lysyl-tRNA synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 115610.29720000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"LYSU-CPLX_RXN"	"LYSU-CPLX"
"L-xylulose kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 110278.97780000018, -0.0, -0.0, -0.0, -0.0]	["c"]	"LYXK-CPLX_RXN"	"LYXK-CPLX"
"malate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 64668.23859999993, -0.0, -0.0, -0.0, -0.0]	["c"]	"MALATE-DEHASE_RXN"	"MALATE-DEHASE"
"maltodextrin phosphorylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 181040.00740000015, -0.0, -0.0, -0.0, -0.0]	["c"]	"MALDEXPHOSPHORYL-CPLX_RXN"	"MALDEXPHOSPHORYL-CPLX"
"malate dehydrogenase, NAD-requiring"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 252735.75680000058, -0.0, -0.0, -0.0, -0.0]	["c"]	"MALIC-NAD-CPLX_RXN"	"MALIC-NAD-CPLX"
"malate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 494393.18280000065, -0.0, -0.0, -0.0, -0.0]	["c"]	"MALIC-NADP-CPLX_RXN"	"MALIC-NADP-CPLX"
"maltose acetyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 40187.77419999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"MALTACETYLTRAN-CPLX_RXN"	"MALTACETYLTRAN-CPLX"
"o-succinylbenzoate-CoA ligase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 200709.6336000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"MENE-CPLX_RXN"	"MENE-CPLX"
"isochorismate synthase 2"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 97460.54860000008, -0.0, -0.0, -0.0, -0.0]	["c"]	"MENF-CPLX_RXN"	"MENF-CPLX"
"methionyl-tRNA synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 152476.53560000006, -0.0, -0.0, -0.0, -0.0]	["o"]	"METG-CPLX_RXN"	"METG-CPLX"
"methylglyoxal synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 101492.88720000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"METHGLYSYN-CPLX_RXN"	"METHGLYSYN-CPLX"
"5,10-methylenetetrahydrofolate reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 132394.20919999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"METHYLENETHFREDUCT-CPLX_RXN"	"METHYLENETHFREDUCT-CPLX"
"L-methionine / D-methionine ABC transporter"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 128252.80049999998, -0.0, -0.0, -0.0, -0.0]	["i"]	"METNIQ-METHIONINE-ABC-CPLX_RXN"	"METNIQ-METHIONINE-ABC-CPLX"
"Cbl-APS"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 35813.593299999964, 425.2638, -0.0, -0.0, -0.0]	["c"]	"MONOMER-2720_RXN"	"MONOMER-2720"
"RhaR-L-rhamnose DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 32335.39689999996, 164.1558, -0.0, -0.0, -0.0]	["c"]	"MONOMER-47_RXN"	"MONOMER-47"
'"BirA-bio-5''-AMP DNA-binding transcriptional repressor"'	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 35312.85439999997, 572.5073, -0.0, -0.0, -0.0]	["c"]	"MONOMER-48_RXN"	"MONOMER-48"
"FadR-acyl-CoA"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 26966.480599999988, 805.5356, -0.0, -0.0, -0.0]	["c"]	"MONOMER-51_RXN"	"MONOMER-51"
"GalR-galactose"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 37085.81939999998, 180.1548, -0.0, -0.0, -0.0]	["c"]	"MONOMER-52_RXN"	"MONOMER-52"
"GalS-galactose"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 37352.613999999994, 180.1548, -0.0, -0.0, -0.0]	["c"]	"MONOMER-53_RXN"	"MONOMER-53"
"GlpR-glycerol-3-phosphate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 28039.652199999982, 170.0563, -0.0, -0.0, -0.0]	["c"]	"MONOMER-54_RXN"	"MONOMER-54"
"GntR-gluconate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 36419.846200000015, 195.1459, -0.0, -0.0, -0.0]	["c"]	"MONOMER-55_RXN"	"MONOMER-55"
"GutR-sorbitol"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 28225.934399999987, 182.1706, -0.0, -0.0, -0.0]	["c"]	"MONOMER-56_RXN"	"MONOMER-56"
"IclR-PEP"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29740.167399999973, 165.0168, -0.0, -0.0, -0.0]	["c"]	"MONOMER-57_RXN"	"MONOMER-57"
"MarR-salicylate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 16035.9037, 137.1135, -0.0, -0.0, -0.0]	["c"]	"MONOMER-58_RXN"	"MONOMER-58"
"PdhR-pyruvate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29420.30669999997, 87.0537, -0.0, -0.0, -0.0]	["c"]	"MONOMER-59_RXN"	"MONOMER-59"
"RbsR-ribose"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 36584.63350000001, 150.129, -0.0, -0.0, -0.0]	["c"]	"MONOMER-60_RXN"	"MONOMER-60"
"IdnR-5-ketogluconate DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 37563.000600000014, -0.0, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-1301_RXN"	"MONOMER0-1301"
"MhpR-3HPP DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 31324.968099999984, 165.1671, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-1441_RXN"	"MONOMER0-1441"
"Lrp-Leucine DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 18889.725000000002, 131.1737, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-155_RXN"	"MONOMER0-155"
"MetJ-S-adenosylmethionine"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 12136.6665, 399.4437, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-157_RXN"	"MONOMER0-157"
"MalT-Maltotriose-ATP DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 103097.8773, 1007.5835999999999, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-158_RXN"	"MONOMER0-158"
"LacI-allolactose"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 38555.91199999998, 342.2948, -0.0, -0.0, -0.0]	["i"]	"MONOMER0-159_RXN"	"MONOMER0-159"
"DnaA-ATP transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 52522.56310000002, 503.1488, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-160_RXN"	"MONOMER0-160"
"MelR-Melibiose transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 34929.74859999995, 342.2948, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-161_RXN"	"MONOMER0-161"
"TyrR-Tyrosine DNA-binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 57643.79060000003, 181.1899, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-162_RXN"	"MONOMER0-162"
"TyrR-Phenylalanine DNA-binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 57643.79060000003, 165.1909, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-163_RXN"	"MONOMER0-163"
"CynR-Cyanate DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 32956.72729999995, 27.0259, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-164_RXN"	"MONOMER0-164"
"XylR-Xylose DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 44862.94320000001, 150.129, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-165_RXN"	"MONOMER0-165"
"MalT-MalK"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 144084.12039999999, -0.0, -0.0, -0.0, -0.0]	["i"]	"MONOMER0-1761_RXN"	"MONOMER0-1761"
"NikR-Ni transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 15085.65269999999, 58.71, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-1781_RXN"	"MONOMER0-1781"
"FhlA-Formate DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 78449.45259999999, 45.0169, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-183_RXN"	"MONOMER0-183"
"HcaR-HCA DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 32835.10909999997, 149.1681, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2081_RXN"	"MONOMER0-2081"
"UxuR-fructuronate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29296.010099999974, 193.1301, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2101_RXN"	"MONOMER0-2101"
"UlaR-L-ascorbate-6P"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 27603.771599999964, 254.0863, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2162_RXN"	"MONOMER0-2162"
"AllR-glyox"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29265.50239999997, 73.0269, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2201_RXN"	"MONOMER0-2201"
"AllS-allantoin DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 34510.52589999997, 158.1164, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2221_RXN"	"MONOMER0-2221"
"NagC-NAcGlc-6-P"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 44540.05750000006, 273.109, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2261_RXN"	"MONOMER0-2261"
"NanR-NANA"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29518.15089999996, 308.2612, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2341_RXN"	"MONOMER0-2341"
"PrpR-2-methylcitrate DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 58651.19100000004, 203.1253, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2421_RXN"	"MONOMER0-2421"
"MtlR-mannitol"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 21979.962699999996, 182.1706, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2461_RXN"	"MONOMER0-2461"
"AlsR-allose"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 32359.10939999996, 180.1548, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-2482_RXN"	"MONOMER0-2482"
"NhaR-Na+ DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 34276.20869999999, 22.99, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-46_RXN"	"MONOMER0-46"
"BetI-choline"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 21820.970399999987, 104.1716, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-49_RXN"	"MONOMER0-49"
"GlcC-Glycolate DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 28831.10239999997, 75.0427, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-562_RXN"	"MONOMER0-562"
"GcvR-gly"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 20742.455099999996, 75.0665, -0.0, -0.0, -0.0]	["c"]	"MONOMER0-941_RXN"	"MONOMER0-941"
"MutHLS complex, methyl-directed mismatch repair"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 188669.05660000019, -0.0, -0.0, -0.0, -0.0]	["c"]	"MUTHLS-CPLX_RXN"	"MUTHLS-CPLX"
"N-acetylglutamate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 294935.12640000007, -0.0, -0.0, -0.0, -0.0]	["c"]	"N-ACETYLTRANSFER-CPLX_RXN"	"N-ACETYLTRANSFER-CPLX"
"NAD synthetase, NH3-dependent"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 61263.30779999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"NAD-SYNTH-CPLX_RXN"	"NAD-SYNTH-CPLX"
"NADH:ubiquinone oxidoreductase I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 540375.650100001, -0.0, -0.0, -0.0, -0.0]	["i"]	"NADH-DHI-CPLX_RXN"	"NADH-DHI-CPLX"
"fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 147551.4582000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"NAG1P-URIDYLTRANS-CPLX_RXN"	"NAG1P-URIDYLTRANS-CPLX"
"N-acetylglucosamine-6-phosphate deacetylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 163763.38800000015, -0.0, -0.0, -0.0, -0.0]	["c"]	"NAG6PDEACET-CPLX_RXN"	"NAG6PDEACET-CPLX"
"periplasmic nitrate reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 189260.70939999993, -0.0, -0.0, -0.0, -0.0]	["i"]	"NAP-CPLX_RXN"	"NAP-CPLX"
"NarQ sensory histidine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 127314.94300000016, -0.0, -0.0, -0.0, -0.0]	["i"]	"NARQ-CPLX_RXN"	"NARQ-CPLX"
"NarX sensory histidine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 134155.17660000015, -0.0, -0.0, -0.0, -0.0]	["i"]	"NARX-CPLX_RXN"	"NARX-CPLX"
"dimer of large subunit of nitrite reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 186207.5348000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"NIRB-CPLX_RXN"	"NIRB-CPLX"
"nitrate reductase A"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 224038.0914000001, -0.0, -0.0, -0.0, -0.0]	["i"]	"NITRATREDUCTA-CPLX_RXN"	"NITRATREDUCTA-CPLX"
"nitrate reductase Z"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 224786.36849999998, -0.0, -0.0, -0.0, -0.0]	["i"]	"NITRATREDUCTZ-CPLX_RXN"	"NITRATREDUCTZ-CPLX"
"nitrite reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 198486.44290000031, -0.0, -0.0, -0.0, -0.0]	["c"]	"NITRITREDUCT-CPLX_RXN"	"NITRITREDUCT-CPLX"
"anaerobic nucleoside-triphosphate reductase activating system"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 222671.815, -0.0, -0.0, -0.0, -0.0]	["c"]	"NRDACTMULTI-CPLX_RXN"	"NRDACTMULTI-CPLX"
"ribonucleoside-diphosphate reductase 2, &alpha; subunit dimer"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 160903.09700000004, -0.0, -0.0, -0.0, -0.0]	["c"]	"NRDE-CPLX_RXN"	"NRDE-CPLX"
"ribonucleoside-diphosphate reductase 2, &beta; subunit dimer"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 72849.84359999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"NRDF-CPLX_RXN"	"NRDF-CPLX"
"formate dependent nitrite reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 134041.66530000008, -0.0, -0.0, -0.0, -0.0]	["i"]	"NRFMULTI-CPLX_RXN"	"NRFMULTI-CPLX"
"nucleoside diphosphate kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 61837.373600000006, -0.0, -0.0, -0.0, -0.0]	["c"]	"NUCLEOSIDE-DIP-KIN-CPLX_RXN"	"NUCLEOSIDE-DIP-KIN-CPLX"
"O-succinylhomoserine lyase / O-succinylhomoserine(thiol)-lyase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 166176.67799999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"O-SUCCHOMOSERLYASE-CPLX_RXN"	"O-SUCCHOMOSERLYASE-CPLX"
"ornithine carbamoyltransferase chain F"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 110453.7144, -0.0, -0.0, -0.0, -0.0]	["c"]	"ORNCARBAMTRANSFERF-CPLX_RXN"	"ORNCARBAMTRANSFERF-CPLX"
"ornithine carbamoyltransferase chain I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 110690.5755, -0.0, -0.0, -0.0, -0.0]	["c"]	"ORNCARBAMTRANSFERI-CPLX_RXN"	"ORNCARBAMTRANSFERI-CPLX"
"ornithine decarboxylase, biosynthetic"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 158789.33579999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"ORNDECARBOX-BIO-CPLX_RXN"	"ORNDECARBOX-BIO-CPLX"
"ornithine decarboxylase, degradative"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 164786.54, -0.0, -0.0, -0.0, -0.0]	["c"]	"ORNDECARBOXDEG-CPLX_RXN"	"ORNDECARBOXDEG-CPLX"
"orotate phosphoribosyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 47121.68479999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"OROPRIBTRANS-CPLX_RXN"	"OROPRIBTRANS-CPLX"
'"orotidine-5''-phosphate decarboxylase"'	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 52694.20579999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"OROTPDECARB-CPLX_RXN"	"OROTPDECARB-CPLX"
"4-amino-4-deoxychorismate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 71717.91490000006, -0.0, -0.0, -0.0, -0.0]	["c"]	"PABASYN-CPLX_RXN"	"PABASYN-CPLX"
"para-aminobenzoate synthase multi-enzyme complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 131141.72770000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"PABSYNMULTI-CPLX_RXN"	"PABSYNMULTI-CPLX"
"pantothenate synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 63124.89439999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"PANTOATE-BETA-ALANINE-LIG-CPLX_RXN"	"PANTOATE-BETA-ALANINE-LIG-CPLX"
"pantothenate kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 72713.18460000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"PANTOTHENATE-KIN-CPLX_RXN"	"PANTOTHENATE-KIN-CPLX"
'"3''-phospho-adenylylsulfate reductase"'	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 55939.31559999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"PAPSSULFOTRANS-CPLX_RXN"	"PAPSSULFOTRANS-CPLX"
"AraC DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 66761.51459999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00003_RXN"	"PC00003"
"CRP transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 47284.674999999974, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00004_RXN"	"PC00004"
"ArgR transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 101936.38800000004, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00005_RXN"	"PC00005"
"TrpR transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 24704.154000000006, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00007_RXN"	"PC00007"
"LexA DNA-binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 44711.21519999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00010_RXN"	"PC00010"
"IHF DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 22011.028, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00027_RXN"	"PC00027"
"PurR transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 76343.24879999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00033_RXN"	"PC00033"
"CysB transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 144597.20399999985, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00040_RXN"	"PC00040"
"Cra DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 151860.52319999994, -0.0, -0.0, -0.0, -0.0]	["i"]	"PC00061_RXN"	"PC00061"
"GatR DNA-binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 28252.400800000003, -0.0, -0.0, -0.0, -0.0]	["m"]	"PC00063_RXN"	"PC00063"
"RcsAB DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 47192.84819999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"PC00084_RXN"	"PC00084"
