Frame ID	Name	Left	Right	Direction	Genes	Promoter	Terminators	Degradation rate (1/min)	Expression rate (a.u./min)
TU00273	flgBCDEFGHIJ	1130216	1137537	+	"[""G358"", ""G359"", ""G360"", ""G361"", ""G362"", ""G363"", ""G364"", ""G365"", ""G366""]"	PM-8783	"[""TERM_WC-654""]"	0.10243554392511509	644.33618861054379
TU00274	fliDST	2001841	2004189	+	"[""EG10841"", ""EG11388"", ""EG11389""]"	PM00604	"[""TERM46""]"	0.10143617276487005	513.88985229101877
TU00275	fliFGHIJK	2011229	2017539	+	"[""EG11347"", ""EG11654"", ""EG11656"", ""G377"", ""G378"", ""G379""]"	PM-8793	"[""TERM_WC-666""]"	0.074398624031478913	172.07608153158071
TU00276	fliLMNOPQR	2017608	2021704	+	"[""EG10322"", ""EG10323"", ""EG10324"", ""EG11224"", ""EG11975"", ""EG11976"", ""EG11977""]"	PM164	"[""TERM_WC-669""]"	0.076894298952767309	159.31070706032833
TU00277	rlmE-ftsH	3322964	3325782	-	"[""EG11506"", ""EG11507""]"	PM00562	"[""TERM59""]"	0.2772588722239781	1290.163164942393
TU00278	ftsYEX	3599049	3602266	-	"[""EG10345"", ""EG10340"", ""EG10346""]"	PM_WC-90	"[""TERM_WC-722""]"	0.18003822871686892	141.46323783199261
TU00279	glgS	3189738	3190034	-	"[""EG11381""]"	PM00567	"[""TERM0-1050""]"	0.1050223000848402	139.54523056872884
TU00280	glmUS	3909833	3913246	-	"[""EG10382"", ""EG11198""]"	PM00642	"[""TERM71""]"	0.1050223000848402	223.30051488638892
TU00281	glyQS	3720314	3723377	-	"[""EG10410"", ""EG10409""]"	PM0-8862	"[""TERMGLYS""]"	0.30136833937388929	532.46963673936261
TU00282	hdeAB-yhiD	3653276	3654814	-	"[""EG11400"", ""EG11399"", ""EG11398""]"	PM928	"[""TERM_WC-889""]"	0.11552453009332421	15.944695643480607
TU00283	hemCDXY	3984707	3988789	-	"[""EG10434"", ""EG10433"", ""EG10430"", ""EG10429""]"	PM_WC-106	"[""TERM_WC-898""]"	0.17437664919747053	206.80285899898615
TU00284	hipBA	1588876	1590506	-	"[""EG10443"", ""EG10442""]"	PM0-8864	"[""TERM_WC-918""]"	0.12718296891008171	57.2819373674117
TU00285	hisLGDCBHAFI	2087988	2095251	+	"[""EG11269"", ""EG10449"", ""EG10447"", ""EG10446"", ""EG10445"", ""EG10450"", ""EG10444"", ""EG10448"", ""EG10451""]"	PM0-7141	"[""TERM_WC-921""]"	0.23104906018664842	424.91308462685765
TU00286	hsdMS	4578089	4581071	-	"[""EG10460"", ""EG10458""]"	PM_WC-112	"[""TERM_WC-944""]"	0.16702341700239645	49.22759316137239
TU00287	hslVU	4118391	4120377	-	"[""EG11881"", ""EG11676""]"	PM00485	"[""TERM60""]"	0.20386681781174862	508.57635705407881
TU00288	hyaABCDEF	1031207	1036857	+	"[""EG10468"", ""EG10469"", ""EG10470"", ""EG10471"", ""EG10472"", ""EG10473""]"	PM00598	"[""TERM50""]"	0.10069934826536735	33.023008605650354
TU00289	hybOABCDEFG	3137736	3144385	-	"[""G7554"", ""EG11805"", ""EG11804"", ""EG11803"", ""EG11802"", ""EG11801"", ""EG11800"", ""EG11799""]"	PM197	"[""TERM_WC-964""]"	0.10806303483117188	50.245709095333893
TU00291	ribF-ileS-lspA-fkpB-ispH	21383	27279	+	"[""EG11079"", ""EG10492"", ""EG10548"", ""EG11080"", ""EG11081""]"	PM0-8866	"[""TERM0-1039""]"	0.23901626915860183	362.55421803591673
TU00292	kdpDE	720277	723637	-	"[""EG10517"", ""EG10516""]"	PM_WC-146	"[""TERM_WC-1103""]"	0.11552453009332421	59.23404756005106
TU00293	kdtA-coaD	3806539	3808329	+	"[""EG10520"", ""EG11190""]"	PM0-7506	"[""TERM_WC-1109""]"	0.19254088348887369	116.05979374942328
TU00295	lgt-thyA	2962381	2964059	-	"[""EG11002"", ""EG12128""]"	PM_WC-154	"[""TERM_WC-1147""]"	0.2772588722239781	272.66746529994907
TU00297	mdoGH	1108501	1112783	+	"[""EG11885"", ""EG11886""]"	PM00542	"[""TERM0141""]"	0.28291721655507968	951.08846523754244
TU00298	menFD-yfbB-menBCE	2371668	2378665	-	"[""EG12437"", ""EG11532"", ""EG11368"", ""EG12438"", ""EG10579"", ""EG12362""]"	PM_WC-174	"[""TERM_WC-1262""]"	0.17328679513998632	48.801027247322949
TU00299	minCDE	1223500	1225303	-	"[""EG10598"", ""EG10597"", ""EG10596""]"	PM_WC-176	"[""TERM_WC-1302""]"	0.35546009259484368	1111.2037954607408
TU00300	moaABCDE	816050	818972	+	"[""EG11595"", ""EG11596"", ""EG11666"", ""EG11597"", ""EG11598""]"	PM0-1283	"[""TERM_WC-1337""]"	0.21660849392498288	166.27734427657387
TU00301	modABC	794285	796837	+	"[""EG12427"", ""EG10002"", ""EG10152""]"	PM521	"[""TERM_WC-1342""]"	0.087371493347892265	111.5512628936103
TU00302	moeAB	863601	865617	-	"[""EG10154"", ""EG10153""]"	PM0-4427	"[""TERM_WC-1345""]"	0.14145860827753984	55.600305983487026
TU00303	motAB-cheAW	1970858	1975326	-	"[""EG10149"", ""EG10146"", ""EG10602"", ""EG10601""]"	PM0-1701	"[""TERM_WC-1352""]"	0.094092377451576281	434.90814151402878
TU00304	mreBCD	3396407	3399151	-	"[""EG10610"", ""EG10609"", ""EG10608""]"	PM186	"[""TERM_WC-1373""]"	0.17773004629742187	433.27030686385501
TU00305	napFDAGHBC-ccmABCDEFGH	2289378	2301596	-	"[""EG12052"", ""EG12053"", ""EG12054"", ""EG12055"", ""EG12169"", ""EG12057"", ""EG12058"", ""EG12059"", ""EG12060"", ""EG12061"", ""EG12062"", ""EG12064"", ""EG12067"", ""EG12143"", ""EG12068""]"	PM125	"[""TERM_WC-1433""]"	0.10459967513480059	34.513708807478807
TU00306	narZYWV	1533959	1540714	-	"[""EG10644"", ""EG10645"", ""EG10647"", ""EG10648""]"	PM0-7901	"[""TERM_WC-1444""]"	0.10915703630865281	22.406664843077163
TU00307	nfrBA	587203	592401	-	"[""EG11740"", ""EG11739""]"	PM_WC-194	"[""TERM_WC-1452""]"	0.081546727124699445	23.199228399705746
TU00308	nikABCDER	3611651	3617014	+	"[""EG11519"", ""EG12075"", ""EG12076"", ""EG12077"", ""EG12078"", ""EG12079""]"	PM881	"[""TERM_WC-1462""]"	0.058345722269355658	18.967494161100291
TU00309	nlpD-rpoS	2864579	2866851	-	"[""EG10510"", ""EG12111""]"	PM00586	"[""TERM_WC-1468""]"	0.10345480306864854	2255.4285071799136
TU00310	nuoABCEFGHIJKLMN	2388027	2403184	-	"[""EG12093"", ""EG11773"", ""EG12092"", ""EG12091"", ""EG12090"", ""EG12089"", ""EG12088"", ""EG12087"", ""EG11774"", ""EG12086"", ""EG12084"", ""EG12083"", ""EG12082""]"	PM00592	"[""TERM52""]"	0.090805307496936064	208.38728406856865
TU00311	rimP-nusA-infB	3311362	3316197	-	"[""EG11179"", ""EG10505"", ""EG10665""]"	PM0-8873	"[""TERM_WC-1863""]"	0.22121718528508896	1088.0987570899144
TU00312	otsBA	1978120	1980489	-	"[""EG11751"", ""EG11752""]"	PM00533	"[""TERM0-1145""]"	0.34657359027997264	98.011011331176263
TU00313	panBC	147942	149630	-	"[""EG11746"", ""EG11675""]"	PM0-10209	"[""TERM_WC-1541""]"	0.17328679513998632	224.43065985760191
TU00314	yhdT-panF-prmA	3405373	3408064	+	"[""G7693"", ""EG10685"", ""EG11497""]"	PM0-8875	"[""PRMAT1""]"	0.13502867153765169	55.215024174032934
TU00315	pcnB-folK	157251	159171	-	"[""EG11374"", ""EG10690""]"	PM0-2523	"[""TERM_WC-1558""]"	0.17773004629742187	228.12895552598181
TU00316	pflDC	4141903	4145161	+	"[""EG11910"", ""EG11911""]"	PM0-45969	"[""TERM_WC-1586""]"	0.084017840067872163	23.349397933262349
TU00319	phoPQ	1187537	1189706	-	"[""EG10732"", ""EG10731""]"	PM66	"[""TERM_WC-1612""]"	0.21004460016968041	134.60498157273798
TU00320	pntAB	1672994	1675999	-	"[""EG10745"", ""EG10744""]"	PM124	"[""TERM_WC-1639""]"	0.11748257297626191	479.24431029060571
TU00321	potABCD	1181004	1184817	-	"[""EG10752"", ""EG10751"", ""EG10750"", ""EG10749""]"	PM_WC-213	"[""TERM_WC-1643""]"	0.13161022415695164	252.60739983788667
TU00322	potFGHI	892959	897154	+	"[""EG11629"", ""EG11630"", ""EG11631"", ""EG11632""]"	PM0-3541	"[""TERM_WC-1648""]"	0.16702341700239645	156.42745142776445
TU00323	ppk-ppx	2620896	2624680	+	"[""EG11403"", ""EG11510""]"	PM0-45383	"[""TERM_WC-1665""]"	0.18483924814931874	181.31806047207422
TU00324	prfB-lysS	3031677	3034304	-	"[""EG10552"", ""EG10762""]"	PM_WC-217	"[""TERM_WC-1679""]"	0.31506690025452055	92.579257970788333
TU00325	proBA	259440	261982	+	"[""EG10768"", ""EG10767""]"	PM0-44402	"[""TERM_WC-1687""]"	0.2272613706753919	204.11025484468976
TU00326	pspABCDE	1366062	1368029	+	"[""EG10776"", ""EG10777"", ""EG10778"", ""EG10779"", ""EG10780""]"	PM0-1981	"[""TERM_WC-1702""]"	0.077881705680892727	42.445529596086537
TU00327	rcsB	2313717	2314851	+	"[""EG10821""]"	PM0-36142	"[""TERM_WC-1786""]"	0.15075499365013456	535.27068045416775
TU00328	rcsC	2315047	2318103	-	"[""EG10822""]"	PM0-45284	"[""TERM_WC-1788""]"	0.14145860827753984	82.193109753581737
TU00329	rfaDFCL	3791888	3796232	+	"[""EG10838"", ""EG12210"", ""EG11189"", ""EG11424""]"	PM00513	"[""TERM_WC-1815""]"	0.12757310071655434	209.65363371758539
TU00331	rfbBDACX	2106359	2111085	-	"[""EG11980"", ""EG11979"", ""EG11978"", ""EG12411"", ""EG12412""]"	PM_WC-236	"[""TERM_WC-1826""]"	0.18990333713971103	138.24962943770961
TU00332	rnc-era	2700501	2702245	-	"[""EG10270"", ""EG10857""]"	PM583	"[""TERM_WC-1886""]"	0.099542373511707319	131.38597879810249
TU00333	rnt-lhr	1726371	1731764	+	"[""EG11547"", ""EG11548""]"	PM_WC-250	"[""TERM0-1171""]"	0.11002336199364211	13.939959964594461
TU00334	rph-pyrE	3813119	3814603	-	"[""EG10808"", ""EG10863""]"	PM00455	"[""TERM0-1151""]"	0.094305738851693244	58.926940921480529
TU00335	rplJL-rpoBC	4177646	4187636	+	"[""EG10871"", ""EG10873"", ""EG10894"", ""EG10895""]"	PM00497	"[""TERM82""]"	0.17773004629742187	0.0
TU00336	rplM-rpsI	3375778	3376694	-	"[""EG10908"", ""EG10874""]"	PM404	"[""TERM0641""]"	0.15403270679109896	2356.2198318586256
TU00337	rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ	3440638	3446244	-	"[""EG11232"", ""EG10766"", ""EG10876"", ""EG10888"", ""EG10904"", ""EG10879"", ""EG10869"", ""EG10907"", ""EG10913"", ""EG10868"", ""EG10884"", ""EG10875""]"	PM00443	"[""TERM_WC-1904""]"	0.12602676010180824	3741.6765351130407
TU00338	rplU-rpmA	3330882	3331540	-	"[""EG50002"", ""EG50001""]"	PM0-36158	"[""TERM_WC-1906""]"	0.30136833937388929	2995.040748265224
TU00339	rpmBG	3809232	3810018	-	"[""EG10891"", ""EG10886""]"	PM407	"[""TERM85""]"	0.2009122262492595	8316.7756694439358
TU00340	rpmH-rnpA	3882134	3882877	+	"[""EG10892"", ""EG10862""]"	PM00468	"[""TERM_WC-1915""]"	0.17773004629742187	1223.6607049549716
TU00342	rpoE-rseABC	2705342	2708109	-	"[""G7347"", ""G7348"", ""EG12341"", ""EG11897""]"	PM00637	"[""TERM_WC-1919""]"	0.19804205158855578	114.23857703834256
TU00344	rpoZ-spoT-trmH-recG	3820100	3825316	+	"[""EG10899"", ""EG10966"", ""EG10967"", ""EG10829""]"	PM0-10343	"[""TERM_WC-1925""]"	0.23364511704267818	78.509432228680708
TU00345	rpsB-tsf	189712	191738	+	"[""G0-8895"", ""EG10901"", ""EG11033""]"	PM0-9963	"[""TERM0-1132""]"	0.18483924814931874	3271.837683098609
TU00346	rpsF-priB-rpsR-rplI	4423048	4424582	+	"[""EG10905"", ""EG10764"", ""EG10917"", ""EG10870""]"	PM0-10188	"[""TERM_WC-1930""]"	0.1113489446682643	1771.4960137947305
TU00347	rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	3446289	3451464	-	"[""EG10916"", ""EG10887"", ""EG10877"", ""EG10902"", ""EG10882"", ""EG10918"", ""EG10865"", ""EG10883"", ""EG10867"", ""EG10866"", ""EG10909""]"	PM00444	"[""TERM87""]"	0.093039890008046341	1986.1223628383293
TU00348	rpsLG-fusA-tufA	3468165	3472643	-	"[""EG11036"", ""EG10360"", ""EG10906"", ""EG10911""]"	PM00445	"[""TERM_WC-1931""]"	0.086643397569993161	2858.3162990974597
TU00349	rpsMKD-rpoA-rplQ	3437603	3440587	-	"[""EG10878"", ""EG10893"", ""EG10903"", ""EG10910"", ""EG10912""]"	PM406	"[""TERM84""]"	0.10663802777845312	3677.1125218058437
TU00351	rpsP-rimM-trmD-rplS	2742203	2744276	-	"[""EG10880"", ""EG11023"", ""EG11153"", ""EG10915""]"	PM0-7821	"[""TERM_WC-1932""]"	0.12160476851928864	1858.376232988621
TU00352	rpsU-dnaG-rpoD	3208668	3212984	+	"[""EG10920"", ""EG10239"", ""EG10896""]"	PM00433	"[""TERM72""]"	0.31506690025452055	397.36237460100131
TU00353	ruvAB	1942243	1944048	-	"[""RUVB"", ""RUVA""]"	PM00386	"[""TERM0923"", ""TERM0921""]"	0.12836058899258246	75.501698445437015
TU00354	secE-nusG	4175200	4176379	+	"[""EG10939"", ""EG10667""]"	PM0-9584	"[""TERM0-1043""]"	0.17773004629742187	999.30140371095831
TU00355	selAB	3756038	3759320	-	"[""EG10942"", ""EG10941""]"	PM0-10509	"[""TERM_WC-2022""]"	0.19254088348887369	97.464195222067858
TU00356	ydjA-selD-topB	1842956	1846724	-	"[""EG11014"", ""EG11134"", ""EG10943""]"	PM0-10511	"[""TERM0-1143""]"	0.21004460016968041	219.9545044056859
TU00357	serC-aroA	956818	959320	+	"[""EG10946"", ""EG10073""]"	PM921	"[""TERM_WC-2030""]"	0.36481430555786598	1774.6245968140167
TU00358	sfsA-dksA	160147	161515	-	"[""EG10230"", ""EG10949""]"	PM0-3841	"[""TERM_WC-2048""]"	0.14440566261665527	242.39934526831752
TU00359	yacC-speED	134756	136940	-	"[""EG11089"", ""EG10962"", ""EG10963""]"	PM0-7801	"[""SPEDT1""]"	0.099021025794277892	402.58780415127978
TU00360	speF-potE	716167	719683	-	"[""EG10753"", ""EG10964""]"	PM_WC-268	"[""TERM_WC-2094""]"	0.087740149437967749	1.9653793474104757
TU00361	sspAB	3374271	3375591	-	"[""EG10978"", ""EG10977""]"	PM00641	"[""TERM0-1079""]"	0.25672117798516492	692.61063329795627
TU00362	surA-pdxA-rsmA-apaGH	50378	54702	-	"[""EG10048"", ""EG10047"", ""EG10523"", ""EG10691"", ""EG10985""]"	PM191	"[""TERM_WC-2130""]"	0.25114028281157441	349.52197720018052
TU00363	surE-pcm	2866913	2868708	-	"[""EG10689"", ""EG11817""]"	PM0-9657	"[""TERM_WC-2131""]"	0.20386681781174859	216.84905677000071
TU00364	tehAB	1498560	1500181	+	"[""EG11883"", ""EG11884""]"	PM-8830	"[""TERM_WC-2160""]"	0.12268091691326465	51.578737897843851
TU00365	thiCEFSGH	4188756	4194122	-	"[""G1"", ""EG11590"", ""EG11589"", ""EG11587"", ""EG11586"", ""EG11585""]"	PM_WC-279	"[""TERM_WC-2169""]"	0.10045611312462975	146.6863512382948
TU00366	thrS-infC	1798118	1800757	-	"[""EG10506"", ""EG11001""]"	PM0-8891	"[""TERM_WC-2175""]"	0.19254088348887369	3667.8094854301339
TU00367	ybgC-tolQRA	773932	776832	+	"[""EG11110"", ""EG11010"", ""EG11011"", ""EG11007""]"	PM0-44602	"[""TERM_WC-2590""]"	0.19804205158855578	517.57299972411113
TU00368	ttdABT	3204446	3207511	+	"[""EG12393"", ""EG11168"", ""EG11169""]"	PM0-10539	"[""TERM_WC-2252""]"	0.11552453009332421	13.691967306660787
TU00369	ubiCA	4250466	4251913	+	"[""EG11369"", ""EG11370""]"	PM0-5862	"[""TERM_WC-2270""]"	0.17328679513998632	244.02246491612874
TU00370	udk-dcd	2139656	2140972	-	"[""EG11418"", ""EG11701""]"	PM_WC-293	"[""TERM_WC-2279""]"	0.17773004629742187	126.33051690820746
TU00371	uhpABC	3845326	3848749	-	"[""EG11053"", ""EG11052"", ""EG11051""]"	PM_WC-294	"[""TERM_WC-2285""]"	0.11060859264254448	52.783895190257454
TU00372	uxaB	1607251	1608761	-	"[""EG11065""]"	PM0-5284	"[""TERM_WC-2317""]"	0.12161736185347703	31.552408359266074
TU00373	xseB-ispA-dxs-yajO	436383	440597	-	"[""G6236"", ""G6237"", ""EG10508"", ""EG11098""]"	PM0-2082	"[""TERM_WC-2359""]"	0.2272613706753919	165.42809694203129
TU00374	xylFGHR	3729092	3734182	+	"[""EG20252"", ""EG12275"", ""EG12276"", ""EG20253""]"	PM70	"[""TERM_WC-2364""]"	0.085223014003271952	13.615228717162729
TU00375	dsdA	2477143	2478554	+	"[""EG10249""]"	PM00200	"[""TERM_WC-509""]"	0.093668537913506114	15.52837021530104
TU00377	focA-pflB	950430	953716	-	"[""EG10701"", ""EG11258""]"	PM00353	"[""TERM65""]"	0.11552453009332421	208.60026920785472
TU00378	focA-pflB	950430	953726	-	"[""EG10701"", ""EG11258""]"	PM00517	"[""TERM65""]"	0.11552453009332421	208.60026920785472
TU00379	focA-pflB	950430	954037	-	"[""EG10701"", ""EG11258""]"	PM00354	"[""TERM65""]"	0.11552453009332421	208.60026920785472
TU00380	pflB	950430	952802	-	"[""EG10701""]"	PM00518	"[""TERM65""]"	0.11796529635496776	213.00751067285779
TU00381	pflB	950430	952864	-	"[""EG10701""]"	PM00519	"[""TERM65""]"	0.11796529635496776	213.00751067285779
TU00382	pflB	950430	952964	-	"[""EG10701""]"	PM00520	"[""TERM65""]"	0.11796529635496776	213.00751067285779
TU00383	pflB	950430	953074	-	"[""EG10701""]"	PM00521	"[""TERM65""]"	0.11796529635496776	213.00751067285779
TU00384	pflB	950430	953148	-	"[""EG10701""]"	PM00522	"[""TERM65""]"	0.11796529635496776	213.00751067285779
TU00385	ackA	2411481	2412696	+	"[""EG10027""]"	PM00524	"[""TERM_WC-17""]"	0.19254088348887369	722.70220617548739
TU00386	bolA	453658	454089	+	"[""EG10125""]"	PM00527	"[""BOLA""]"	0.12161736185347703	270.49160684555528
TU00387	cbpAM	1061771	1063056	-	"[""EG12194"", ""EG12193""]"	PM00530	"[""TERM_WC-266""]"	0.23104906018664842	208.71585802900697
TU00388	osmB	1341132	1341500	-	"[""EG10679""]"	PM00531	"[""TERM_WC-1520""]"	0.070729304138769919	46.677096973339822
TU00389	osmB	1341132	1341393	-	"[""EG10679""]"	PM00532	"[""TERM_WC-1519""]"	0.070729304138769919	46.677096973339822
TU00390	csgBAC	1103082	1104518	+	"[""G6548"", ""G6547"", ""EG11489""]"	PM00535	"[""TERM_WC-342""]"	0.10045611312462975	18.78027034864953
TU00391	otsA	1978120	1979675	-	"[""EG11751""]"	PM00534	"[""TERM0-1145""]"	0.65520833195251371	0.0
TU00392	csgDEFG	1100072	1102567	-	"[""G6543"", ""G6544"", ""G6545"", ""G6546""]"	PM00536	"[""TERM_WC-344""]"	0.16503504299046315	27.785299837874376
TU00393	stpA	2796111	2796558	-	"[""EG11554""]"	PM00537	"[""TERM_WC-2123""]"	0.12161736185347703	799.86765952137011
TU00394	stpA	2796111	2796578	-	"[""EG11554""]"	PM00538	"[""TERM_WC-2122""]"	0.12161736185347703	799.86765952137011
TU00395	stpA	2796111	2796600	-	"[""EG11554""]"	PM00539	"[""TERM_WC-2121""]"	0.12161736185347703	799.86765952137011
TU00396	treA	1244900	1246648	-	"[""EG11017""]"	PM00365	"[""TERM_WC-2220""]"	0.19254088348887369	23.967489176695
TU00397	treR	4464307	4465294	-	"[""EG12202""]"	PM00541	"[""TERM01024""]"	0.11552453009332421	34.835266804340982
TU00398	osmE	1819889	1820307	-	"[""EG10044""]"	PM00543	"[""TERM63""]"	0.084530143970725044	42.997103032149006
TU00399	yjaZ	4187776	4188372	+	"[""EG11429""]"	PM00552	"[""TERM0-1078""]"	0.032090147248145615	57.94451922440409
TU00400	htpX	1909676	1910642	-	"[""EG10462""]"	PM00381	"[""TERM62""]"	0.23104906018664842	303.6631588221083
TU00401	htpG	494299	496253	+	"[""EG10461""]"	PM00340	"[""TERM61""]"	0.23901626915860183	165.72432038380816
TU00402	htpG	494308	496253	+	"[""EG10461""]"	PM00341	"[""TERM61""]"	0.23901626915860183	165.72432038380816
TU00403	yadV-htrE	152827	156224	-	"[""EG11972"", ""EG11973""]"	PM00554	"[""TERM_WC-2398""]"	0.11950813457930091	14.687549739796085
TU00404	yadV-htrE	152827	156214	-	"[""EG11972"", ""EG11973""]"	PM00555	"[""TERM_WC-2399""]"	0.11950813457930091	14.687549739796085
TU00405	htgA	10644	11317	+	"[""EG11509""]"	PM00556	"[""TERM_WC-954""]"	0.10045611312462975	10.511727677361259
TU00406	htgA	10643	11317	+	"[""EG11509""]"	PM00557	"[""TERM_WC-955""]"	0.10045611312462975	10.511727677361259
TU00407	ibpAB	3864490	3865541	-	"[""EG11535"", ""EG11534""]"	PM00512	"[""TERM_WC-983""]"	0.086643397569993161	46.546566042551731
TU00408	mngR	764374	765149	-	"[""EG11109""]"	PM00558	"[""TERM_WC-1326""]"	0.16906028794145009	65.416187816064692
TU00409	fimB	4538832	4539584	+	"[""EG10309""]"	PM00559	"[""TERM_WC-644""]"	0.11363068533769595	30.043953203286808
TU00410	fimB	4538690	4539584	+	"[""EG10309""]"	PM00560	"[""TERM_WC-643""]"	0.11363068533769595	30.043953203286808
TU00411	grpE	2748135	2748769	-	"[""EG10416""]"	PM00420	"[""TERM_WC-854""]"	0.16906028794145009	743.1585949387852
TU00412	fimB	4538980	4539584	+	"[""EG10309""]"	PM00561	"[""TERM_WC-645""]"	0.11363068533769595	30.043953203286808
TU00414	rlmE-ftsH	3322964	3325753	-	"[""EG11506"", ""EG11507""]"	PM00441	"[""TERM59""]"	0.2772588722239781	1290.163164942393
TU00415	fliAZY	1997565	1999843	-	"[""G7039"", ""EG11356"", ""EG11355""]"	PM00563	"[""TERM42""]"	0.12160476851928866	1144.5148961591003
TU00416	gltA	752406	753893	-	"[""EG10402""]"	PM00349	"[""TERM_WC-811""]"	0.30136833937388929	2182.1599264720321
TU00417	dnaKJ	12123	15300	+	"[""G0-8893"", ""EG10241"", ""EG10240""]"	PM00317	"[""TERM_WC-489""]"	0.28291721655507968	1579.5607700929966
TU00418	dnaKJ	12144	15300	+	"[""G0-8893"", ""EG10241"", ""EG10240""]"	PM00566	"[""TERM_WC-490""]"	0.28291721655507968	1579.5607700929966
TU00419	clpPX	455870	457979	+	"[""EG10158"", ""EG10159""]"	PM00569	"[""TERM58""]"	0.2772588722239781	527.29646837300606
TU00420	glgS	3189738	3190024	-	"[""EG11381""]"	PM00568	"[""TERM0-1050""]"	0.1050223000848402	139.54523056872884
TU00421	clpB	2729620	2732227	-	"[""EG10157""]"	PM00418	"[""TERM_WC-304""]"	0.21004460016968041	251.15452931489025
TU00423	hscBA-fdx-iscX	2654528	2657546	-	"[""EG12311"", ""EG11328"", ""EG12130"", ""EG12131""]"	PM00573	"[""TERM0-1129""]"	0.2615649737962058	488.37668140735576
TU00424	hypBCDE	2848861	2852343	+	"[""EG10484"", ""EG10485"", ""EG10486"", ""EG10487""]"	PM00574	"[""TERM57""]"	0.10243554392511507	88.433117248271472
TU00425	icd	1194184	1195598	+	"[""EG10489""]"	PM00575	"[""TERM_WC-985""]"	0.13591121187449909	3380.2966785669414
TU00426	rpoH	3597910	3599026	-	"[""EG10897""]"	PM00570	"[""TERM5""]"	0.19254088348887369	224.0636769336721
TU00427	rpoH	3597910	3598893	-	"[""EG10897""]"	PM00571	"[""TERM5""]"	0.19254088348887369	224.0636769336721
TU00428	lrhA	2403723	2404678	-	"[""EG12123""]"	PM00576	"[""TERM_WC-1183""]"	0.12161736185347703	122.91137058359803
TU00429	lysU	4351221	4352820	-	"[""EG10553""]"	PM00580	"[""TERM_WC-1198""]"	0.15403270679109896	278.13369227713963
TU00430	trmA	4160160	4161318	-	"[""EG11022""]"	PM00493	"[""TERM0-1045""]"	0.12602676010180824	131.06278943547647
TU00431	uspA	3638006	3638614	+	"[""EG11390""]"	PM00451	"[""TERM54""]"	0.11002336199364211	1446.6333733044439
TU00432	uspA	3638021	3638614	+	"[""EG11390""]"	PM00581	"[""TERM54""]"	0.11002336199364211	1446.6333733044439
TU00433	uspA	3638023	3638614	+	"[""EG11390""]"	PM00582	"[""TERM54""]"	0.11002336199364211	1446.6333733044439
TU00434	rpsU-dnaG-rpoD	3208734	3212984	+	"[""EG10920"", ""EG10239"", ""EG10896""]"	PM00434	"[""TERM72""]"	0.31506690025452055	397.36237460100131
TU00435	rpsU-dnaG-rpoD	3208757	3212984	+	"[""EG10920"", ""EG10239"", ""EG10896""]"	PM00583	"[""TERM72""]"	0.31506690025452055	397.36237460100131
TU00436	rpoD	3210495	3212984	+	"[""EG10896""]"	PM00435	"[""TERM72""]"	0.33117675233286531	66.04989148526667
TU00437	rpoD	3210659	3212984	+	"[""EG10896""]"	PM00436	"[""TERM72""]"	0.33117675233286531	66.04989148526667
TU00438	rpoD	3210710	3212984	+	"[""EG10896""]"	PM00437	"[""TERM72""]"	0.33117675233286531	66.04989148526667
TU00439	upp-uraA	2616891	2618931	-	"[""EG12129"", ""EG11332""]"	PM00589	"[""TERM_WC-2296""]"	0.16906028794145009	948.91510898080628
TU00440	nlpD-rpoS	2864579	2866804	-	"[""EG10510"", ""EG12111""]"	PM00587	"[""TERM_WC-1469""]"	0.10345480306864854	2255.4285071799136
TU00442	rpoS	2864579	2866140	-	"[""EG10510""]"	PM00590	"[""TERM_WC-1920""]"	0.099021025794277892	178.80023074958976
TU00443	epd-pgk	3069453	3071845	-	"[""EG10703"", ""EG10368""]"	PM00591	"[""TERM0902""]"	0.2615649737962058	1349.53663535231
