ID	Name	Symbol	Type	Coordinate	Length	Direction	Expression	Half life (s)	Product	Splices	(absolute nt position, old, new)	Comments
G6741	predicted enzyme	ydcK	mRNA	1498473	981	-	0.0000317330	300.0	G6741-MONOMER	[]	[]	
G6742	predicted lipoprotein	ydcL	mRNA	1500481	669	+	0.0000477554	258.0	G6742-MONOMER	[]	[]	
G6743	predicted transposase	ydcM	mRNA	1501681	1209	+	0.0000437427	344.81999999999999	G6743-MONOMER	[]	[]	
G6744	predicted benzoate transporter	ydcO	mRNA	1504104	1176	-	0.0000041797	432.0	B1433-MONOMER	[]	[]	
G6745	predicted DNA-binding transcriptional regulator	ydcN	mRNA	1504196	537	+	0.0000153834	516.0	G6745-MONOMER	[]	[]	
G6746	predicted peptidase	ydcP	mRNA	1504805	1962	+	0.0000391111	396.0	G6746-MONOMER	[]	[]	
G6747	predicted protein	yncJ	mRNA	1507088	231	-	0.0000092783	288.0	G6747-MONOMER	[]	[]	
G6749	antitoxin of the HicA-HicB toxin-antitoxin system	hicB	mRNA	1507511	438	+	0.0000479949	288.0	G6749-MONOMER	[]	[]	
G6750	fused predicted DNA-binding transcriptional regulator and predicted amino transferase	ydcR	mRNA	1508027	1407	+	0.0000273830	344.81999999999999	G6750-MONOMER	[]	[]	
G6751	YdcS	ydcS	mRNA	1509678	1146	+	0.0000056348	342.0	YDCS-MONOMER	[]	[]	
G6752	YdcT	ydcT	mRNA	1510841	1014	+	0.0000489239	306.0	YDCT-MONOMER	[]	[]	
G6753	YdcU	ydcU	mRNA	1511855	942	+	0.0000122187	390.0	YDCU-MONOMER	[]	[]	
G6754	YdcV	ydcV	mRNA	1512786	795	+	0.0000095717	432.0	YDCV-MONOMER	[]	[]	
G6755	&gamma;-aminobutyraldehyde dehydrogenase	patD	mRNA	1513602	1425	+	0.0000054881	344.81999999999999	G6755-MONOMER	[]	[]	
G6756	predicted inner membrane protein	ydcX	mRNA	1515413	174	+	0.0000259836	636.0	G6756-MONOMER	[]	[]	
G6757	hypothetical protein	ydcY	mRNA	1515672	234	+	0.0001012283	264.0	G6757-MONOMER	[]	[]	
G6758	predicted inner membrane protein	ydcZ	mRNA	1516355	450	-	0.0000191113	276.0	G6758-MONOMER	[]	[]	
G6759	L-amino acid N-acyltransferase	mnaT	mRNA	1516870	519	-	0.0001575151	222.0	G6759-MONOMER	[]	[]	
G6760	NADPH-dependent curcumin/dihydrocurcumin reductase subunit	curA	mRNA	1517051	1038	+	0.0000025931	228.0	G6760-MONOMER	[]	[]	
G6761	McbR DNA-binding transcriptional dual regulator	mcbR	mRNA	1518286	666	+	0.0000009408	270.0	G6761-MONOMER	[]	[]	
G6762	probable TonB-dependent receptor	yncD	mRNA	1521089	2103	-	0.0000133855	344.81999999999999	G6762-MONOMER	[]	[]	
G6763	conserved protein	yncE	mRNA	1521331	1062	+	0.0000813684	432.0	G6763-MONOMER	[]	[]	
G6764	L-asparagine transporter	ansP	mRNA	1524004	1500	-	0.0000026943	264.0	ANSP-MONOMER	[]	[]	
G6765	predicted enzyme	yncG	mRNA	1524271	618	+	0.0000016591	150.0	G6765-MONOMER	[]	[]	
G6766	hypothetical protein	yncH	mRNA	1524964	213	+	0.0000015410	282.0	G6766-MONOMER	[]	[]	
G6767	predicted protein	yncI	mRNA	1528610	747	+	0.0000042286	408.0	G6767-MONOMER	[]	[]	
G6768	predicted protein	yncM	mRNA	1529400	201	+	0.0000057427	344.81999999999999	G6768-MONOMER	[]	[]	
G6769	conserved protein	yddH	mRNA	1531875	570	-	0.0000248927	276.0	G6769-MONOMER	[]	[]	
G6770	NhoA	nhoA	mRNA	1532048	846	+	0.0000165822	642.0	G6770-MONOMER	[]	[]	
G6771	hypothetical protein	yddJ	mRNA	1542743	336	-	0.0000005817	336.0	G6771-MONOMER	[]	[]	
G6772	predicted protein	yddK	mRNA	1543738	957	-	0.0000001534	468.0	G6772-MONOMER	[]	[]	
G6773	predicted lipoprotein	yddL	mRNA	1544052	291	-	0.0000018563	344.81999999999999	G6773-MONOMER	[]	[]	
G6774	predicted DNA-binding transcriptional regulator	yddM	mRNA	1550784	363	-	0.0000451556	264.0	G6774-MONOMER	[]	[]	
G6775	ethanol dehydrogenase / alcohol dehydrogenase	adhP	mRNA	1551862	1011	-	0.0000382597	1884.0	ADHP-MONOMER	[]	[]	
G6776	biofilm-dependent modulation protein	bdm	mRNA	1554304	216	-	0.0000436904	344.81999999999999	G6776-MONOMER	[]	[]	
G6777	YddO	ddpF	mRNA	1556062	927	-	0.0000267339	690.0	YDDO-MONOMER	[]	[]	
G6778	YddP	ddpD	mRNA	1557041	987	-	0.0000043938	276.0	YDDP-MONOMER	[]	[]	
G6779	YddQ	ddpC	mRNA	1557934	897	-	0.0000132691	402.0	YDDQ-MONOMER	[]	[]	
G6780	YddR	ddpB	mRNA	1558953	1023	-	0.0000202291	300.0	YDDR-MONOMER	[]	[]	
G6781	YddS	ddpA	mRNA	1560505	1551	-	0.0000069583	534.0	YDDS-MONOMER	[]	[]	
G6782	D-Ala-D-Ala dipeptidase	ddpX	mRNA	1561100	582	-	0.0000252788	312.0	G6782-MONOMER	[]	[]	
G6783	c-di-GMP phosphodiesterase	dosP	mRNA	1563757	2400	-	0.0000078839	126.0	G6783-MONOMER	[]	[]	
G6784	diguanylate cyclase	dosC	mRNA	1565164	1383	-	0.0000282395	180.0	G6784-MONOMER	[]	[]	
G6785	predicted lipoprotein	yddW	mRNA	1566847	1320	-	0.0000226351	270.0	G6785-MONOMER	[]	[]	
G6786	glutamic acid:4-aminobutyrate antiporter	gadC	mRNA	1568513	1536	-	0.0000258318	510.0	XASA-MONOMER	[]	[]	
G6787	predicted anaerobic sulfatase maturation enzyme; predicted DNA-binding transcriptional regulator	ydeM	mRNA	1578814	1158	-	0.0000019322	588.0	G6787-MONOMER	[]	[]	
G6788	putative sulfatase	ydeN	mRNA	1580548	1683	-	0.0000090692	258.0	G6788-MONOMER	[]	[]	
G6789	YdeO DNA-binding transcriptional dual regulator	ydeO	mRNA	1581711	762	-	0.0000018917	348.0	G6789-MONOMER	[]	[]	
G6790	two-component system connector protein	safA	mRNA	1581983	198	-	0.0000006778	366.0	MONOMER0-2841	[]	[]	
G6791	acid resistance protein	ydeP	mRNA	1584510	2280	-	0.0000077524	344.81999999999999	G6791-MONOMER	[]	[]	
G6792	predicted fimbrial-like adhesin protein	ydeQ	mRNA	1585758	915	-	0.0000011280	491.99999999999994	G6792-MONOMER	[]	[]	
G6793	predicted fimbrial-like adhesin protein	ydeR	mRNA	1586320	504	-	0.0000041005	510.0	G6793-MONOMER	[]	[]	
G6794	predicted fimbrial-like adhesin protein	ydeS	mRNA	1586863	531	-	0.0000025881	408.0	G6794-MONOMER	[]	[]	
G6795	predicted protein	ydeT	mRNA	1588025	1149	-	0.0000015545	360.0	G6795-MONOMER	[]	[]	
G6796	predicted transcriptional regulator	yneL	mRNA	1588560	180	-	0.0000014787	444.0	G6796-MONOMER	[]	[]	
G6797	conserved protein	ydeU	mRNA	1592089	1401	-	0.0000481129	342.0	G6797-MONOMER	[]	[]	
G6798	autoinducer-2 kinase	lsrK	mRNA	1598233	1593	-	0.0000069735	288.0	G6798-MONOMER	[]	[]	
G6799	LsrR DNA-binding transcriptional repressor	lsrR	mRNA	1599265	954	-	0.0000333128	666.0	G6799-MONOMER	[]	[]	
G6800	AI-2 ABC transporter - ATP binding subunit	lsrA	mRNA	1599514	1536	+	0.0000045742	438.0	YDEX-MONOMER	[]	[]	
G6801	Autoinducer-2 ABC transporter - membrane subunit	lsrC	mRNA	1601043	1029	+	0.0000424933	576.0	YDEY-MONOMER	[]	[]	
G6802	Autoinducer-2 ABC transporter - membrane subunit	lsrD	mRNA	1602071	993	+	0.0000087118	516.0	YDEZ-MONOMER	[]	[]	
G6803	Autoinducer-2 ABC transporter - periplasmic binding protein	lsrB	mRNA	1603075	1023	+	0.0000326030	366.0	YNEA-MONOMER	[]	[]	
G6804	predicted class I aldolase	lsrF	mRNA	1604124	876	+	0.0000110200	300.0	G6804-MONOMER	[]	[]	
G6805	Autoinducer 2-degrading protein	lsrG	mRNA	1605023	291	+	0.0000102275	312.0	G6805-MONOMER	[]	[]	
G6806	<i>trans</i>-aconitate 2-methyltransferase	tam	mRNA	1605370	759	+	0.0000551841	252.0	G6806-MONOMER	[]	[]	
G6807	conserved inner membrane protein	yneE	mRNA	1607046	915	-	0.0000181199	344.81999999999999	G6807-MONOMER	[]	[]	
G6808	predicted diguanylate cyclase	yneF	mRNA	1609878	948	-	0.0000188567	344.81999999999999	G6808-MONOMER	[]	[]	
G6809	conserved protein	yneG	mRNA	1610349	360	-	0.0000242470	270.0	G6809-MONOMER	[]	[]	
G6810	glutaminase	yneH	mRNA	1611275	927	-	0.0000430059	240.0	G6810-MONOMER	[]	[]	
G6811	Sad	sad	mRNA	1612727	1389	-	0.0000708744	270.0	G6811-MONOMER	[]	[]	
G6812	predicted DNA-binding transcriptional regulator	yneJ	mRNA	1612828	882	+	0.0000186122	330.0	G6812-MONOMER	[]	[]	
G6813	predicted protein	yneK	mRNA	1613787	1116	+	0.0000030332	330.0	G6813-MONOMER	[]	[]	
G6814	YdfH DNA-binding transcriptional repressor	ydfH	mRNA	1626376	687	+	0.0000599489	252.0	G6814-MONOMER	[]	[]	
G6815	conserved protein	ydfZ	mRNA	1627239	204	+	0.0000787550	318.0	G6815-MONOMER	[]	[]	
G6816	predicted mannonate dehydrogenase	ydfI	mRNA	1628937	1461	-	0.0000211261	756.0	G6816-MONOMER	[]	[]	
G6817	predicted transporter	ydfJ	mRNA	1630309	1284	-	0.0000025257	528.0	B1543-MONOMER	[]	[]	
G6818	Qin prophage; cold shock gene	ydfK	mRNA	1631096	234	+	0.0000018412	282.0	G6818-MONOMER	[]	[]	
G6819	Qin prophage; predicted site-specific recombinase	pinQ	mRNA	1631646	591	+	0.0001098254	276.0	G6819-MONOMER	[]	[]	
G6820	Qin prophage; predicted tail fibre assembly protein	tfaQ	mRNA	1632909	576	-	0.0001098254	342.0	G6820-MONOMER	[]	[]	
G6821	Qin prophage; predicted side tail fibre assembly protein	ydfN	mRNA	1633871	963	-	0.0000104906	408.0	G6821-MONOMER	[]	[]	
G6822	Qin prophage; predicted protein	ydfO	mRNA	1635071	411	+	0.0000028831	312.0	G6822-MONOMER	[]	[]	
G6823	Qin prophage; predicted protein	gnsB	mRNA	1635806	174	-	0.0001409548	342.0	G6823-MONOMER	[]	[]	
G6824	Qin prophage; predicted protein	ynfN	mRNA	1636133	156	-	0.0000019626	312.0	G6824-MONOMER	[]	[]	
G6825	Qin prophage; cold shock protein	cspI	mRNA	1636691	213	-	0.0000045388	348.0	G6825-MONOMER	[]	[]	
G6826	Qin prophage; conserved protein	ydfP	mRNA	1637551	498	-	0.0001098254	390.0	G6826-MONOMER	[]	[]	
G6827	Qin prophage; predicted lysozyme	rrrQ	mRNA	1638081	534	-	0.0000052672	366.0	G6827-MONOMER	[]	[]	
G6828	Qin prophage; predicted protein	ydfR	mRNA	1638389	312	-	0.0000038863	336.0	G6828-MONOMER	[]	[]	
G6829	Qin prophage; predicted S lysis protein	essQ	mRNA	1638609	216	-	0.0000217533	240.0	G6829-MONOMER	[]	[]	
G6830	Qin prophage; predicted antitermination protein Q	ydfT	mRNA	1641265	753	-	0.0000083341	444.0	G6830-MONOMER	[]	[]	
G6831	Qin prophage; predicted protein	ydfU	mRNA	1642328	1050	-	0.0000033603	366.0	G6831-MONOMER	[]	[]	
G6832	Qin prophage; predicted protein	ydfV	mRNA	1643921	306	+	0.0000070122	300.0	G6832-MONOMER	[]	[]	
G6833	Qin prophage; predicted protein	flxA	mRNA	1644429	333	+	0.0004626600	312.0	G6833-MONOMER	[]	[]	
G6834	Qin prophage; predicted protein	ydfW	mRNA	1645347	150	-	0.0000080879	300.0	G6834-MONOMER	[]	[]	
G6835	Qin prophage; predicted protein	ydfX	mRNA	1645660	291	-	0.0000091653	354.0	G6835-MONOMER	[]	[]	
G6836	Qin prophage; predicted transposase	insD	mRNA	1648905	657	+	0.0000684567	162.0	G6836-MONOMER	[]	[]	
G6837	Qin prophage; predicted defective integrase	intQ	mRNA	1649536	1197	+	0.0000071809	1404.0	G6837-MONOMER	[]	[]	
G6838	predicted oxidoreductase	rspB	mRNA	1651939	1020	-	0.0000030619	245.99999999999997	G6838-MONOMER	[]	[]	
G6839	mannonate/altronate dehydratase	rspA	mRNA	1653165	1215	-	0.0000028089	474.0	G6839-MONOMER	[]	[]	
G6840	conserved inner membrane protein	ynfA	mRNA	1653697	327	-	0.0001091712	1020.0	G6840-MONOMER	[]	[]	
G6841	predicted protein	ynfB	mRNA	1653832	342	+	0.0003572200	174.0	G6841-MONOMER	[]	[]	
G6842	SpeG	speG	mRNA	1654208	561	+	0.0001530521	258.0	SPERMACTRAN-MONOMER	[]	[]	
G6843	YnfC lipoprotein	ynfC	mRNA	1655481	711	-	0.0000169599	312.0	G6843-MONOMER	[]	[]	
G6844	predicted protein	ynfD	mRNA	1655589	306	+	0.0000411529	234.0	G6844-MONOMER	[]	[]	
G6845	oxidoreductase subunit	ynfE	mRNA	1656093	2427	+	0.0000056449	344.81999999999999	G6845-MONOMER	[]	[]	
G6846	oxidoreductase subunit	ynfF	mRNA	1658580	2424	+	0.0000071421	344.81999999999999	G6846-MONOMER	[]	[]	
G6847	oxidoreductase	ynfG	mRNA	1661014	618	+	0.0000016962	450.0	G6847-MONOMER	[]	[]	
G6848	oxidoreductase	ynfH	mRNA	1661633	855	+	0.0000371317	270.0	G6848-MONOMER	[]	[]	
G6849	DMS reductase maturation protein	dmsD	mRNA	1662530	615	+	0.0000313857	312.0	G6849-MONOMER	[]	[]	
G6850	chloride ion transporter ClcB	clcB	mRNA	1663339	1257	+	0.0000223468	252.0	YNFJ-MONOMER	[]	[]	
G6851	predicted dethiobiotin synthetase	ynfK	mRNA	1665243	696	-	0.0001098254	294.0	G6851-MONOMER	[]	[]	
G6852	Mlc DNA-binding transcriptional repressor	mlc	mRNA	1666588	1221	-	0.0000179715	330.0	PD01896	[]	[]	
G6853	predicted DNA-binding transcriptional regulator	ynfL	mRNA	1667616	894	-	0.0000534661	344.81999999999999	G6853-MONOMER	[]	[]	
G6854	predicted transport protein YnfM	ynfM	mRNA	1667723	1254	+	0.0000233247	288.0	B1596-MONOMER	[]	[]	
G6855	acid shock protein	asr	mRNA	1669400	309	+	0.0000762715	396.0	G6855-MONOMER	[]	[]	
G6856	predicted peptidase	ydgD	mRNA	1669984	822	+	0.0000354001	372.0	G6856-MONOMER	[]	[]	
G6857	spermidine efflux transporter - MdtI subunit	mdtI	mRNA	1671173	330	-	0.0000163580	354.0	B1599-MONOMER	[]	[]	
G6858	spermidine efflux transporter - MdtJ subunit	mdtJ	mRNA	1671525	366	-	0.0000218309	1104.0	B1600-MONOMER	[]	[]	
G6859	quorum signal AI-2 exporter	tqsA	mRNA	1671937	1035	+	0.0000026184	570.0	G6859-MONOMER	[]	[]	
G6860	predicted protein	ydgH	mRNA	1676451	945	+	0.0001188980	120.0	G6860-MONOMER	[]	[]	
G6861	ArcD APC transporter	ydgI	mRNA	1677581	1383	+	0.0000114499	336.0	ARCD-MONOMER	[]	[]	
G6862	dihydromonapterin reductase / dihydrofolate reductase	folM	mRNA	1679000	723	+	0.0000473575	210.0	G6862-MONOMER	[]	[]	
G6863	hypothetical protein	ydgC	mRNA	1680054	336	-	0.0000676204	240.0	G6863-MONOMER	[]	[]	
G6864	RstA transcriptional regulator	rstA	mRNA	1680174	729	+	0.0000457912	234.0	RSTA-MONOMER	[]	[]	
G6865	conserved protein	ydgA	mRNA	1687876	1509	+	0.0000964079	132.0	G6865-MONOMER	[]	[]	
G6866	membrane-associated protein	uidC	mRNA	1690875	1266	-	0.0000205883	450.0	G6866-MONOMER	[]	[]	
G6867	UidR DNA-binding transcriptional repressor	uidR	mRNA	1695076	591	-	0.0000464252	378.0	G6867-MONOMER	[]	[]	
G6868	YdgJ	ydgJ	mRNA	1702332	1041	-	0.0000881294	180.0	G6868-MONOMER	[]	[]	
G6869	H-NS- and StpA-binding protein	cnu	mRNA	1702973	216	+	0.0000522268	276.0	G6869-MONOMER	[]	[]	
G6870	conserved inner membrane protein	ydgK	mRNA	1703274	441	+	0.0000474772	258.0	G6870-MONOMER	[]	[]	
G6871	integral membrane protein of SoxR-reducing complex	rsxA	mRNA	1703791	582	+	0.0000589002	216.0	G6871-MONOMER	[]	[]	
G6872	member of SoxR-reducing complex	rsxB	mRNA	1704372	579	+	0.0001151128	245.99999999999997	G6872-MONOMER	[]	[]	
G6873	member of SoxR-reducing complex	rsxC	mRNA	1704943	2223	+	0.0000757404	174.0	G6873-MONOMER	[]	[]	
G6874	integral membrane protein of SoxR-reducing complex	rsxD	mRNA	1707166	1059	+	0.0000537308	228.0	G6874-MONOMER	[]	[]	
G6875	member of SoxR-reducing complex	rsxG	mRNA	1708228	621	+	0.0000550830	264.0	G6875-MONOMER	[]	[]	
G6876	integral membrane protein of SoxR-reducing complex	rsxE	mRNA	1708852	696	+	0.0000985744	342.0	G6876-MONOMER	[]	[]	
G6877	tripeptide / dipeptide:H<sup>+</sup> symporter	tppB	mRNA	1710793	1503	+	0.0000467725	462.0	B1634-MONOMER	[]	[]	
G6878	Gst	gstA	mRNA	1712401	606	+	0.0000909080	228.0	GST-MONOMER	[]	[]	
G6879	pyridoxal kinase 2	pdxY	mRNA	1713913	864	-	0.0000629939	186.0	PDXY-MONOMER	[]	[]	
G6880	anhydro-<i>N</i>-acetylmuramic acid kinase	anmK	mRNA	1717626	1110	-	0.0000664284	222.0	G6880-MONOMER	[]	[]	
G6881	outer membrane lipoprotein	slyB	mRNA	1717900	468	+	0.0005303293	408.0	G6881-MONOMER	[]	[]	
G6882	SlyA DNA-binding transcriptional activator	slyA	mRNA	1718848	435	-	0.0001961575	210.0	G6882-MONOMER	[]	[]	
G6883	predicted inner membrane protein	ydhI	mRNA	1719049	237	+	0.0000063985	300.0	G6883-MONOMER	[]	[]	
G6884	conserved protein	ydhJ	mRNA	1719288	858	+	0.0000185599	330.0	G6884-MONOMER	[]	[]	
G6885	conserved inner membrane protein	ydhK	mRNA	1720145	2013	+	0.0000246600	300.0	G6885-MONOMER	[]	[]	
G6886	superoxide dismutase (Cu-Zn)	sodC	mRNA	1722679	522	-	0.0000379579	522.0	G6886-MONOMER	[]	[]	
G6887	predicted oxidoreductase	ydhF	mRNA	1723656	897	-	0.0000721187	210.0	G6887-MONOMER	[]	[]	
G6888	conserved protein	ydhL	mRNA	1723944	240	-	0.0000032085	468.0	G6888-MONOMER	[]	[]	
G6889	NemR DNA-binding transcriptional repressor	nemR	mRNA	1724047	600	+	0.0000229858	408.0	G6889-MONOMER	[]	[]	
G6890	N-ethylmaleimide reductase	nemA	mRNA	1724683	1098	+	0.0000317701	354.0	G6890-MONOMER	[]	[]	
G6891	GloA	gloA	mRNA	1725861	408	+	0.0002074185	252.0	GLYOXI-MONOMER	[]	[]	
G6892	murein DD-endopeptidase YdhO	ydhO	mRNA	1732459	816	+	0.0000464623	252.0	G6892-MONOMER	[]	[]	
G6893	YdhP	ydhP	mRNA	1735314	1170	-	0.0000136957	330.0	B1657-MONOMER	[]	[]	
G6894	conserved protein	ydhQ	mRNA	1744151	1257	-	0.0000287369	144.0	G6894-MONOMER	[]	[]	
G6895	predicted mono-oxygenase	ydhR	mRNA	1744724	306	+	0.0001375591	540.0	G6895-MONOMER	[]	[]	
G6896	conserved protein with FAD/NAD(P)-binding domain	ydhS	mRNA	1745155	1605	+	0.0000161202	168.0	G6896-MONOMER	[]	[]	
G6897	conserved protein	ydhT	mRNA	1747583	813	-	0.0000171875	294.0	G6897-MONOMER	[]	[]	
G6898	predicted cytochrome	ydhU	mRNA	1748372	786	-	0.0000065621	264.0	G6898-MONOMER	[]	[]	
G6899	predicted 4Fe-4S ferredoxin-type protein	ydhX	mRNA	1749088	720	-	0.0000224985	312.0	G6899-MONOMER	[]	[]	
G6900	predicted protein	ydhW	mRNA	1749748	648	-	0.0000121564	516.0	G6900-MONOMER	[]	[]	
G6901	predicted oxidoreductase	ydhV	mRNA	1751854	2103	-	0.0000012510	372.0	G6901-MONOMER	[]	[]	
G6902	predicted 4Fe-4S ferredoxin-type protein	ydhY	mRNA	1752501	627	-	0.0000181991	330.0	G6902-MONOMER	[]	[]	
G6903	predicted protein	ydhZ	mRNA	1753165	210	-	0.0000339535	378.0	G6903-MONOMER	[]	[]	
G6904	L,D-transpeptidase YnhG	ynhG	mRNA	1756749	1005	-	0.0000418914	258.0	G6904-MONOMER	[]	[]	
G6905	sulfur acceptor that activates SufS cysteine desulfurase	sufE	mRNA	1757314	417	-	0.0000155470	222.0	G6905-MONOMER	[]	[]	
G6906	L-cysteine desulfurase	sufS	mRNA	1758547	1221	-	0.0000119793	114.0	G6906-MONOMER	[]	[]	
G6907	SufD component of SufBCD Fe-S cluster scaffold complex	sufD	mRNA	1759815	1272	-	0.0000243330	90.0	G6907-MONOMER	[]	[]	
G6908	SufC component of SufBCD Fe-S cluster scaffold complex	sufC	mRNA	1760536	747	-	0.0000412440	144.0	G6908-MONOMER	[]	[]	
G6909	SufB component of SufBCD Fe-S cluster scaffold complex	sufB	mRNA	1762033	1488	-	0.0000439079	96.0	G6909-MONOMER	[]	[]	
G6911	predicted protein	ydiH	mRNA	1763227	270	-	0.0001059576	456.0	G6911-MONOMER	[]	[]	
G6912	esterase	ydiI	mRNA	1763656	411	-	0.0000924086	168.0	G6912-MONOMER	[]	[]	
G6913	predicted FAD-linked oxidoreductase	ydiJ	mRNA	1766709	3057	-	0.0001661662	344.81999999999999	G6913-MONOMER	[]	[]	
G6914	predicted inner membrane protein	ydiK	mRNA	1767098	1113	+	0.0000677620	228.0	G6914-MONOMER	[]	[]	
G6915	conserved protein	ydiL	mRNA	1768639	357	+	0.0000150648	342.0	G6915-MONOMER	[]	[]	
G6916	predicted transporter	ydiM	mRNA	1769095	1215	+	0.0000070291	582.0	B1690-MONOMER	[]	[]	
G6917	uncharacterised inner membrane protein YdiN	ydiN	mRNA	1770536	1266	+	0.0000043247	396.0	B1691-MONOMER	[]	[]	
G6918	predicted enoyl-CoA reductase	ydiO	mRNA	1775220	1152	+	0.0000081824	510.0	G6918-MONOMER	[]	[]	
G6919	predicted DNA-binding transcriptional regulator	ydiP	mRNA	1777325	912	-	0.0000040381	408.0	G6919-MONOMER	[]	[]	
G6920	putative subunit of YdiQ-YdiR flavoprotein	ydiQ	mRNA	1777641	765	+	0.0000269497	294.0	G6920-MONOMER	[]	[]	
G6921	putative subunit of YdiQ-YdiR flavoprotein	ydiR	mRNA	1778425	939	+	0.0000379545	390.0	G6921-MONOMER	[]	[]	
G6922	putative flavoprotein	ydiS	mRNA	1779419	1290	+	0.0000252316	384.0	G6922-MONOMER	[]	[]	
G6923	putative ferredoxin	ydiT	mRNA	1780705	294	+	0.0000209693	330.0	G6923-MONOMER	[]	[]	
G6924	conserved protein	ydiU	mRNA	1789268	1437	-	0.0000830123	114.0	G6924-MONOMER	[]	[]	
G6925	anti-FlhDC factor	ydiV	mRNA	1790044	714	-	0.0000238069	342.0	G6925-MONOMER	[]	[]	
G6926	predicted protein	arpB_1	mRNA	1801118	474	+	0.0000028039	324.0	G6926-MONOMER	[]	[]	
G6927	predicted protein	arpB_2	mRNA	1801602	1416	+	0.0000025038	546.0	G6927-MONOMER	[]	[]	
G6928	conserved protein	ydiY	mRNA	1804107	759	-	0.0000795491	276.0	G6928-MONOMER	[]	[]	
G6929	predicted protein	ydiZ	mRNA	1805424	291	+	0.0000630782	344.81999999999999	G6929-MONOMER	[]	[]	
G6930	predicted phosphotransferase/kinase	yniA	mRNA	1805820	861	+	0.0000353630	348.0	G6930-MONOMER	[]	[]	
G6931	predicted inner membrane protein	yniB	mRNA	1807257	537	-	0.0000820428	216.0	G6931-MONOMER	[]	[]	
G6932	2-deoxyglucose-6-phosphatase	yniC	mRNA	1807404	669	+	0.0000900009	198.0	G6932-MONOMER	[]	[]	
G6933	predicted inner membrane protein regulated by LexA	ydjM	mRNA	1808235	591	+	0.0000255739	402.0	G6933-MONOMER	[]	[]	
G6934	predicted transporter	ydjN	mRNA	1808958	1392	+	0.0003203125	282.0	G6934-MONOMER	[]	[]	
G6935	predicted protein	ydjO	mRNA	1811168	816	-	0.0000026252	330.0	G6935-MONOMER	[]	[]	
G6936	cell division modulator	cedA	mRNA	1811687	243	-	0.0000319100	354.0	G6936-MONOMER	[]	[]	
G6937	endonuclease of nucleotide excision repair	cho	mRNA	1821539	888	+	0.0000254930	344.81999999999999	G6937-MONOMER	[]	[]	
G6938	conserved protein	ves	mRNA	1822961	576	-	0.0001744716	360.0	G6938-MONOMER	[]	[]	
G6939	Spy	spy	mRNA	1823649	486	-	0.0000277286	486.0	G6939-MONOMER	[]	[]	
G6940	succinylglutamate desuccinylase	astE	mRNA	1824947	969	-	0.0000102865	282.0	SUCCGLUDESUCC-MONOMER	[]	[]	
G6941	AstB	astB	mRNA	1826283	1344	-	0.0000263039	918.0	SUCCARGDIHYDRO-MONOMER	[]	[]	
G6942	aldehyde dehydrogenase	astD	mRNA	1827758	1479	-	0.0000295715	384.0	SUCCGLUALDDEHYD-MONOMER	[]	[]	
G6943	arginine succinyltransferase	astA	mRNA	1828789	1035	-	0.0000344020	312.0	ARGSUCCTRAN-MONOMER	[]	[]	
G6944	succinylornithine transaminase	astC	mRNA	1830006	1221	-	0.0000180272	168.0	SUCCORNTRANSAM-MONOMER	[]	[]	
G6945	predicted inner membrane protein	ydjX	mRNA	1831425	711	+	0.0000183711	372.0	G6945-MONOMER	[]	[]	
G6946	predicted protein	ydjY	mRNA	1832140	678	+	0.0000367861	378.0	G6946-MONOMER	[]	[]	
G6947	conserved inner membrane protein	ydjZ	mRNA	1832832	708	+	0.0000232960	438.0	G6947-MONOMER	[]	[]	
G6948	conserved protein	ynjA	mRNA	1833539	549	+	0.0000449718	372.0	G6948-MONOMER	[]	[]	
G6949	conserved protein	ynjB	mRNA	1834097	1167	+	0.0000360965	234.0	G6949-MONOMER	[]	[]	
G6950	YnjC	ynjC	mRNA	1835281	1491	+	0.0000156498	360.0	YNJC-MONOMER	[]	[]	
G6951	YnjD	ynjD	mRNA	1836771	654	+	0.0000314362	360.0	YNJD-MONOMER	[]	[]	
G6952	molybdopterin synthase sulfurtransferase	ynjE	mRNA	1837491	1308	+	0.0000395141	372.0	G6952-MONOMER	[]	[]	
G6953	predicted phosphatidyl transferase	ynjF	mRNA	1839427	621	-	0.0000296440	528.0	G6953-MONOMER	[]	[]	
G6954	5-hydroxy-CTP diphosphatase	nudG	mRNA	1839514	408	+	0.0000598848	354.0	G6954-MONOMER	[]	[]	
G6955	predicted protein	ynjH	mRNA	1840159	273	-	0.0001627755	306.0	G6955-MONOMER	[]	[]	
G6956	predicted inner membrane protein	ynjI	mRNA	1842895	1041	-	0.0000066160	348.0	G6956-MONOMER	[]	[]	
G6957	predicted DNA-binding transcriptional regulator	ydjF	mRNA	1852878	759	-	0.0000176613	344.81999999999999	G6957-MONOMER	[]	[]	
G6958	methylglyoxal reductase (NADH-dependent)	ydjG	mRNA	1853995	981	-	0.0000075686	636.0	G6958-MONOMER	[]	[]	
G6959	predicted kinase	ydjH	mRNA	1854952	948	-	0.0000124683	630.0	G6959-MONOMER	[]	[]	
G6960	predicted aldolase	ydjI	mRNA	1855793	837	-	0.0000032726	330.0	G6960-MONOMER	[]	[]	
G6961	predicted oxidoreductase	ydjJ	mRNA	1856857	1044	-	0.0000088467	408.0	G6961-MONOMER	[]	[]	
G6962	predicted transporter	ydjK	mRNA	1858253	1380	-	0.0000037228	396.0	B1775-MONOMER	[]	[]	
